日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/11/20,臺南市,東　區,大學里,住宅,50,2,4 ,4 ,8 ,0 ,2 ,2 ,4 ,1,25 ,6,120.2209801,22.9963981
2019/11/21,臺南市,東　區,小東里,住宅,50,0,0,19,19,0,0,0,0,0,0,0,120.227472,22.9970514
2019/11/21,臺南市,東　區,中西里,住宅,52,0,1 ,6 ,7 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2202587,22.9905086
2019/11/19,臺南市,東　區,成大里,住宅,50,0,12 ,1 ,13 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2152092,22.9976069
2019/11/20,臺南市,東　區,東光里,住宅,51,0,6 ,3 ,9 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2303571,22.99242
2019/11/22,臺南市,東　區,東智里,住宅,50,0,5 ,7 ,12 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2267506,22.9629737
2019/11/22,臺南市,東　區,東聖里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.3291365,23.2727983
2019/11/21,臺南市,東　區,南聖里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,120.2462245,22.9890944
2019/11/18,臺南市,東　區,崇成里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.227651,22.968559
2019/11/21,臺南市,東　區,崇善里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.2303571,22.9736282
2019/11/21,臺南市,東　區,崇誨里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.2256687,22.989711
2019/11/20,臺南市,東　區,崇學里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2231441,22.9778231
2019/11/21,臺南市,東　區,富裕里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.227472,22.9849708
2019/11/21,臺南市,東　區,新東里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2249474,22.9865063
2019/11/18,臺南市,東　區,裕聖里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2469457,22.9802195
2019/11/19,臺南市,東　區,裕農里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,120.2304412,22.9875946
2019/11/21,臺南市,東　區,路東里,住宅,50,0,7,11,18,0,0,0,0,0,0,0,120.2134058,22.9801973
2019/11/18,臺南市,東　區,德高里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,120.2354061,22.9665308
2019/11/18,臺南市,東　區,德高里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2354061,22.9665308
2019/11/19,臺南市,南　區,大忠里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2101595,22.9698014
2019/11/21,臺南市,南　區,大林里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,120.2058311,22.9733919
2019/11/20,臺南市,南　區,文南里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1870727,22.9840282
2019/11/22,臺南市,南　區,文華里,住宅,75,0,2,19,21,0,0,0,0,0,0,0,120.1899588,22.98611
2019/11/19,臺南市,南　區,永寧里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1798573,22.9291405
2019/11/21,臺南市,南　區,田寮里,住宅,50,0,8,6,14,0,0,0,0,0,0,0,120.1957308,22.976847
2019/11/22,臺南市,南　區,再興里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.1928448,22.9801358
2019/11/18,臺南市,南　區,同安里,住宅,50,0,13,16,29,0,0,0,0,0,0,0,120.1892373,22.9224836
