日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/10/15,臺南市,東　區,大智里,住宅,50,1,1,9,10,0,1,1,2,1,10,4,22.962286,120.2332423
2018/10/15,臺南市,東　區,崇明里,住宅,51,0,0,9,9,0,0,0,0,0,0,0,22.9685104,120.2195374
2018/10/15,臺南市,東　區,忠孝里,住宅,50,1,0,12,12,0,1,1,2,1,8,3,22.9773869,120.218816
2018/10/15,臺南市,東　區,崇德里,住宅,51,0,7,11,18,0,0,0,0,0,0,0,22.9745344,120.2260293
2018/10/16,臺南市,東　區,泉南里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,22.9847029,120.2159306
2018/10/16,臺南市,東　區,和平里,住宅,51,0,0,9,9,0,0,0,0,0,0,0,22.9745842,120.2354061
2018/10/16,臺南市,東　區,德高里,住宅,50,3,8,21,29,1,2,3,6,2,10,4,22.9665308,120.2354061
2018/10/16,臺南市,東　區,自強里,住宅,50,0,11,7,18,0,0,0,0,0,0,0,22.9824198,120.2332423
2018/10/17,臺南市,東　區,後甲里,住宅,50,0,11,9,20,0,0,0,0,0,0,0,22.9927707,120.2382911
2018/10/17,臺南市,東　區,大學里,住宅,57,0,18,5,23,0,0,0,0,0,0,0,22.9963981,120.2209801
2018/10/17,臺南市,東　區,東門里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,22.9890322,120.2144878
2018/10/17,臺南市,東　區,成大里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,22.9976069,120.2152092
2018/10/17,臺南市,東　區,中西里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,22.9905086,120.2202587
2018/10/18,臺南市,東　區,崇文里,住宅,75,1,4,17,21,0,1,1,1,1,5,2,22.9677389,120.2296358
2018/10/18,臺南市,東　區,東安里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,22.9872616,120.2213407
