日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/6/19,臺南市,東　區,崇明里,住宅,32,0,5,14,19,0,0,0,0,0,0,0,22.9685104,120.2195374
2018/6/19,臺南市,東　區,富強里,住宅,20,0,2,18,20,0,0,0,0,0,0,0,22.9867487,120.2317997
2018/6/20,臺南市,東　區,中西里,住宅,75,1,4,20,24,0,1,1,1,1,4,2,22.9905086,120.2202587
2018/6/21,臺南市,東　區,新東里,住宅,65,2,4,47,51,0,2,2,3,1,4,2,22.9865063,120.2249474
2018/6/21,臺南市,東　區,崇信里,住宅,50,2,7,19,26,0,2,2,4,1,8,3,22.9809439,120.227472
2018/6/21,臺南市,東　區,東明里,住宅,51,1,2,15,17,0,1,1,2,1,6,3,22.9916823,120.227472
2018/6/22,臺南市,東　區,崇善里,住宅,76,1,9,32,41,0,1,1,1,1,2,1,22.9736282,120.2303571
2018/6/22,臺南市,東　區,崇學里,住宅,75,3,6,32,38,0,3,3,4,1,8,3,22.9778231,120.2231441
2018/6/22,臺南市,東　區,裕聖里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,22.9802195,120.2469457
2018/6/22,臺南市,東　區,自強里,住宅,50,1,1,6,7,1,0,1,2,1,14,4,22.9824198,120.2332423
2018/6/22,臺南市,東　區,崇善里,住宅,76,1,9,32,41,0,1,1,1,1,2,1,22.9736282,120.2303571
2018/6/19,臺南市,南　區,同安里,住宅,50,0,9,10,19,0,0,0,0,0,0,0,22.9224836,120.1892373
2018/6/19,臺南市,南　區,喜北里,住宅,50,0,9,23,32,0,0,0,0,0,0,0,22.9490628,120.1776926
2018/6/20,臺南市,南　區,鯤鯓里,住宅,50,0,12,16,28,0,0,0,0,0,0,0,22.9566809,120.1733631
2018/6/20,臺南市,南　區,建南里,住宅,50,1,3,32,35,0,1,1,2,1,3,2,22.9572284,120.1964522
2018/6/21,臺南市,南　區,大忠里,住宅,50,2,4,30,34,0,2,2,4,1,6,3,22.9698014,120.2101595
2018/6/21,臺南市,南　區,金華里,住宅,50,1,7,20,27,0,3,3,6,2,11,4,22.9796984,120.1885158
2018/6/21,臺南市,南　區,廣州里,住宅,50,2,10,15,25,0,2,2,4,1,8,3,22.9841637,120.1928448
2018/6/21,臺南市,南　區,廣州里,住宅,50,2,10,15,25,0,2,2,4,1,8,3,22.9841637,120.1928448
2018/6/22,臺南市,南　區,文華里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,22.98611,120.1899588
2018/6/22,臺南市,南　區,明興里,住宅,50,2,2,11,13,0,2,2,4,1,15,5,22.9629831,120.1914018
2018/6/22,臺南市,南　區,大恩里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,22.9548154,120.2079953
2018/6/22,臺南市,南　區,佛壇里,住宅,51,3,9,21,30,0,3,3,6,2,10,4,22.9195212,120.1776926
2018/6/22,臺南市,南　區,文南里,住宅,50,0,3,18,21,0,0,0,0,0,0,0,22.9840282,120.1870727
2018/6/22,臺南市,南　區,竹溪里,住宅,50,3,6,31,37,0,4,4,8,2,11,4,22.9779397,120.2065525
2018/6/19,臺南市,北　區,大豐里,住宅,23,0,10,5,15,0,0,0,0,0,0,0,23.0078107,120.1921233
2018/6/19,臺南市,北　區,大港里,住宅,21,0,22,5,27,0,0,0,0,0,0,0,23.0104452,120.1827435
2018/6/20,臺南市,北　區,正覺里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,23.0151428,120.2116023
2018/6/20,臺南市,北　區,元寶里,住宅,50,1,9,37,46,0,1,1,2,1,2,1,23.0114904,120.224226
2018/6/21,臺南市,北　區,大山里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,23.0090596,120.2134058
2018/6/21,臺南市,北　區,成功里,住宅,50,1,14,11,25,0,1,1,2,1,4,2,23.0202949,120.2094381
2018/6/21,臺南市,北　區,永祥里,住宅,50,4,7,9,16,0,4,4,8,2,25,6,23.0160134,120.2202587
2018/6/21,臺南市,北　區,興北里,住宅,50,0,5,18,23,0,0,0,0,0,0,0,23.0057457,120.2116023
2018/6/21,臺南市,北　區,成功里,住宅,50,0,2,0,2,0,0,0,0,0,0,0,23.0202949,120.2094381
2018/6/22,臺南市,北　區,延平里,住宅,75,0,2,26,28,0,0,0,0,0,0,0,23.0107043,120.211963
2018/6/22,臺南市,北　區,和順里,住宅,75,0,7,11,18,0,0,0,0,0,0,0,23.0051759,120.2015025
2018/6/22,臺南市,北　區,裕民里,住宅,50,2,3,13,16,0,3,3,6,2,19,5,23.0026166,120.1960915
2018/6/22,臺南市,北　區,小康里,住宅,50,4,8,30,38,0,6,6,12,3,16,5,23.0152758,120.2173733
2018/6/19,臺南市,中西區,公正里,住宅,25,0,1,9,10,0,0,0,0,0,0,0,22.9939658,120.2101595
2018/6/19,臺南市,中西區,郡西里,住宅,50,0,6,20,26,0,0,0,0,0,0,0,22.9889722,120.1939271
2018/6/19,臺南市,中西區,萬昌里,住宅,25,0,5,11,16,0,0,0,0,0,0,0,22.9899384,120.2101595
2018/6/19,臺南市,中西區,保安里,住宅,50,0,8,9,17,0,0,0,0,0,0,0,22.9917249,120.196813
2018/6/20,臺南市,中西區,中正里,住宅,75,4,19,42,61,2,3,5,7,2,8,3,22.993999,120.1971737
2018/6/21,臺南市,中西區,安海里,住宅,50,1,20,21,41,0,1,1,2,1,2,1,22.9959872,120.1924841
2018/6/21,臺南市,中西區,福安里,住宅,50,0,3,12,15,0,0,0,0,0,0,0,22.991121,120.1996988
2018/6/21,臺南市,中西區,民生里,住宅,52,0,8,27,35,0,0,0,0,0,0,0,22.989425,120.1917626
2018/6/21,臺南市,中西區,天后里,住宅,51,0,34,19,53,0,0,0,0,0,0,0,22.9975318,120.2011417
2018/6/22,臺南市,中西區,西湖里,住宅,50,3,19,26,45,0,4,4,8,2,9,3,23.0015666,120.1834651
2018/6/22,臺南市,中西區,藥王里,住宅,50,3,6,15,21,0,3,3,6,2,14,4,22.9992346,120.1914018
2018/6/22,臺南市,中西區,民主里,住宅,50,2,8,11,19,0,3,3,6,2,16,5,22.9923288,120.1939271
2018/6/22,臺南市,中西區,西賢里,住宅,50,0,13,18,31,0,0,0,0,0,0,0,23.0039814,120.1719199
2018/6/22,臺南市,中西區,光賢里,住宅,53,0,7,21,28,0,0,0,0,0,0,0,23.0038665,120.1885158
2018/6/22,臺南市,中西區,大涼里,住宅,50,0,11,13,24,0,0,0,0,0,0,0,22.9923029,120.1892373
2018/6/23,臺南市,中西區,三民里,住宅,50,2,13,25,38,0,4,4,8,2,11,4,22.994872,120.2058311
2018/6/19,臺南市,安南區,鹿耳里,住宅,50,1,2,28,30,0,1,1,2,1,3,2,23.0295877,120.1329474
