日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/8/27,臺南市,東　區,大同里,住宅,17,0,1,3,4,0,0,0,0,0,0,0,22.9839645,120.2130451
2018/8/27,臺南市,東　區,崇德里,住宅,50,4,1,15,16,1,3,4,8,2,25,6,22.9745344,120.2260293
2018/8/27,臺南市,東　區,大智里,住宅,17,0,0,4,4,0,0,0,0,0,0,0,22.962286,120.2332423
2018/8/27,臺南市,東　區,復興里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,22.982061,120.238356
2018/8/28,臺南市,東　區,德高里,住宅,18,1,0,9,9,0,1,1,6,2,11,4,22.9665308,120.2354061
2018/8/28,臺南市,東　區,文聖里,住宅,15,0,0,13,13,0,0,0,0,0,0,0,22.9840282,120.2447821
2018/8/28,臺南市,東　區,東門里,住宅,23,0,0,4,4,0,0,0,0,0,0,0,22.9890322,120.2144878
2018/8/28,臺南市,東　區,自強里,住宅,23,0,2,9,11,0,0,0,0,0,0,0,22.9824198,120.2332423
2018/8/29,臺南市,東　區,崇明里,住宅,36,0,0,5,5,0,0,0,0,0,0,0,22.9685104,120.2195374
2018/8/29,臺南市,東　區,富強里,住宅,29,1,1,7,8,0,2,2,7,2,25,6,22.9867487,120.2317997
2018/8/29,臺南市,東　區,莊敬里,住宅,26,0,6,23,29,0,0,0,0,0,0,0,22.9966645,120.232521
2018/8/29,臺南市,東　區,莊敬里,住宅,50,3,1,52,53,0,3,3,6,2,6,3,22.9966645,120.232521
2018/8/30,臺南市,東　區,圍下里,住宅,21,1,0,16,16,0,1,1,5,2,6,3,22.9919771,120.2148485
2018/8/30,臺南市,東　區,仁和里,住宅,36,1,1,12,13,0,1,1,3,1,8,3,22.9701464,120.2357667
2018/8/30,臺南市,東　區,和平里,住宅,28,3,5,21,26,0,3,3,11,3,12,4,22.9745842,120.2354061
2018/8/30,臺南市,東　區,關聖里,住宅,26,2,0,16,16,0,2,2,8,2,13,4,22.985975,120.2418972
2018/8/30,臺南市,東　區,小東里,住宅,30,1,10,10,20,1,0,1,3,1,5,2,22.9970514,120.227472
2018/8/31,臺南市,東　區,大學里,住宅,50,1,0,21,21,0,1,1,2,1,5,2,22.9963981,120.2209801
2018/8/31,臺南市,東　區,崇學里,住宅,75,3,7,20,27,0,3,3,4,1,11,4,22.9778231,120.2231441
2018/8/31,臺南市,東　區,南聖里,住宅,60,8,7,33,40,0,8,8,13,3,20,5,22.9890944,120.2462245
2018/8/31,臺南市,東　區,成大里,住宅,50,1,13,7,20,0,2,2,4,1,10,4,22.9976069,120.2152092
2018/8/31,臺南市,東　區,忠孝里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,22.9773869,120.218816
2018/9/1,臺南市,東　區,泉南里,住宅,51,1,0,13,13,0,1,1,2,1,8,3,22.9847029,120.2159306
2018/9/1,臺南市,東　區,崇誨里,住宅,50,1,3,10,13,0,1,1,2,1,8,3,22.989711,120.2256687
2018/9/1,臺南市,東　區,東聖里,住宅,50,3,7,23,30,0,4,4,8,2,13,4,22.9861443,120.2346848
2018/8/27,臺南市,南　區,郡南里,住宅,50,0,10,10,20,0,0,0,0,0,0,0,22.964243,120.1950093
2018/8/27,臺南市,南　區,建南里,住宅,25,0,4,5,9,0,0,0,0,0,0,0,22.9572284,120.1964522
2018/8/27,臺南市,南　區,廣州里,住宅,50,2,13,12,25,0,2,2,4,1,8,3,22.9841637,120.1928448
2018/8/27,臺南市,南　區,同安里,住宅,50,1,8,20,28,0,1,1,2,1,4,2,22.9224836,120.1892373
2018/8/28,臺南市,南　區,金華里,住宅,30,1,5,13,18,0,1,1,3,1,6,3,22.9796984,120.1885158
2018/8/28,臺南市,南　區,喜東里,住宅,50,1,6,27,33,0,1,1,2,1,3,2,22.9423225,120.1906803
2018/8/28,臺南市,南　區,明興里,住宅,33,1,6,26,32,0,1,1,3,1,3,2,22.9629831,120.1914018
2018/8/28,臺南市,南　區,省躬里,住宅,50,1,8,21,29,0,1,1,2,1,3,2,22.9338276,120.1863512
2018/8/29,臺南市,南　區,永寧里,住宅,33,0,6,14,20,0,0,0,0,0,0,0,22.9291405,120.1798573
2018/8/29,臺南市,南　區,文南里,住宅,50,1,8,12,20,0,1,1,2,1,5,2,22.9840282,120.1870727
2018/8/29,臺南市,南　區,大恩里,住宅,27,0,5,12,17,0,0,0,0,0,0,0,22.9548154,120.2079953
2018/8/29,臺南市,南　區,明亮里,住宅,50,1,5,16,21,0,1,1,2,1,5,2,22.9693947,120.1928448
2018/8/30,臺南市,南　區,新興里,住宅,50,1,7,17,24,0,1,1,2,1,4,2,22.9799434,120.19537
2018/8/30,臺南市,南　區,新生里,住宅,50,3,12,12,24,0,3,3,6,2,13,4,22.9775543,120.2116023
2018/8/30,臺南市,南　區,白雪里,住宅,75,3,8,27,35,0,3,3,4,1,9,3,22.9676143,120.1885158
2018/8/30,臺南市,南　區,再興里,住宅,75,3,8,24,32,2,2,4,5,2,13,4,22.9801358,120.1928448
2018/8/31,臺南市,南　區,松安里,住宅,50,3,8,24,32,0,4,4,8,2,13,4,22.9248924,120.1776926
2018/8/31,臺南市,南　區,大成里,住宅,50,2,8,15,23,0,2,2,4,1,9,3,22.9802712,120.1986166
2018/8/31,臺南市,南　區,光明里,住宅,50,2,10,15,25,0,2,2,4,1,8,3,22.971944,120.1870727
2018/8/31,臺南市,南　區,佛壇里,住宅,50,4,5,27,32,0,4,4,8,2,13,4,22.9195212,120.1776926
2018/9/1,臺南市,南　區,日新里,住宅,50,2,3,13,16,0,2,2,4,1,13,4,22.974026,120.1899588
2018/9/1,臺南市,南　區,竹溪里,住宅,50,2,8,24,32,0,2,2,4,1,6,3,22.9779397,120.2065525
2018/8/27,臺南市,北　區,公園里,住宅,74,0,7,23,30,0,0,0,0,0,0,0,23.0006781,120.2101595
2018/8/27,臺南市,北　區,延平里,住宅,51,1,13,12,25,0,1,1,2,1,4,2,23.0107043,120.211963
2018/8/27,臺南市,北　區,永祥里,住宅,50,3,4,12,16,0,3,3,6,2,19,5,23.0160134,120.2202587
2018/8/27,臺南市,北　區,正覺里,住宅,20,0,0,6,6,0,0,0,0,0,0,0,23.0151428,120.2116023
2018/8/28,臺南市,北　區,興南里,住宅,21,0,4,5,9,0,0,0,0,0,0,0,23.0036652,120.2087167
2018/8/28,臺南市,北　區,正風里,住宅,38,0,4,4,8,0,0,0,0,0,0,0,23.0154694,120.2148485
2018/8/28,臺南市,北　區,文元里,住宅,61,1,6,24,30,1,0,1,2,1,3,2,23.0146579,120.1978952
2018/8/29,臺南市,北　區,成功里,住宅,33,0,5,5,10,0,0,0,0,0,0,0,23.0202949,120.2094381
2018/8/29,臺南市,北　區,光武里,住宅,31,1,3,8,11,0,1,1,3,1,9,3,23.0124822,120.2162913
2018/8/29,臺南市,北　區,中樓里,住宅,24,0,0,3,3,0,0,0,0,0,0,0,23.0034966,120.2159306
2018/8/29,臺南市,北　區,勝安里,住宅,37,0,0,11,11,0,0,0,0,0,0,0,23.0074816,120.217734
2018/8/30,臺南市,北　區,興南里,住宅,75,1,7,18,25,0,2,2,3,1,8,3,23.0036652,120.2087167
2018/8/30,臺南市,北　區,長榮里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,23.0091928,120.2191767
2018/8/30,臺南市,北　區,興北里,住宅,75,1,2,12,14,0,1,1,1,1,7,3,23.0057457,120.2116023
2018/8/30,臺南市,北　區,元寶里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,23.0114904,120.224226
2018/8/31,臺南市,北　區,大港里,住宅,50,1,6,19,25,0,1,1,2,1,4,2,23.0104452,120.1827435
2018/8/31,臺南市,北　區,華興里,住宅,50,3,3,13,16,0,6,6,12,3,38,8,23.0073122,120.2249474
2018/8/31,臺南市,北　區,大和里,住宅,76,1,8,20,28,0,1,1,1,1,4,2,23.0153463,120.1914018
2018/8/31,臺南市,北　區,玉皇里,住宅,76,0,20,18,38,0,0,0,0,0,0,0,22.9996798,120.2069132
2018/9/1,臺南市,北　區,裕民里,住宅,50,5,2,9,11,1,6,7,14,3,64,9,23.0026166,120.1960915
2018/9/1,臺南市,北　區,安民里,住宅,76,1,12,31,43,0,2,2,3,1,5,2,23.0014504,120.2000596
2018/8/27,臺南市,中西區,法華里,住宅,25,0,3,7,10,0,0,0,0,0,0,0,22.9822947,120.2097988
2018/8/27,臺南市,中西區,三民里,住宅,50,1,26,11,37,0,2,2,4,1,5,2,22.994872,120.2058311
2018/8/28,臺南市,中西區,西賢里,住宅,22,2,0,12,12,0,3,3,14,3,25,6,23.0039814,120.1719199
2018/8/28,臺南市,中西區,建國里,住宅,50,2,2,14,16,0,3,3,6,2,19,5,22.993395,120.2000596
2018/8/29,臺南市,中西區,水仙里,住宅,52,1,10,21,31,1,0,1,2,1,3,2,22.9963821,120.1986166
2018/8/29,臺南市,中西區,大涼里,住宅,28,0,10,10,20,0,0,0,0,0,0,0,22.9923029,120.1892373
2018/8/30,臺南市,中西區,郡王里,住宅,75,3,17,25,42,0,7,7,9,2,17,5,22.986515,120.2072739
2018/8/30,臺南市,中西區,赤嵌里,住宅,39,2,0,18,18,0,2,2,5,2,11,4,22.9972549,120.2072739
2018/8/31,臺南市,中西區,永華里,住宅,50,3,5,30,35,0,11,11,22,4,31,7,22.9911465,120.2043882
2018/8/31,臺南市,中西區,郡西里,住宅,50,0,8,18,26,0,0,0,0,0,0,0,22.9889722,120.1939271
