日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2020/3/31,臺南市,東　區,大學里,住宅,52,1,7 ,2 ,9 ,0 ,1 ,1 ,2 ,1,11 ,4,120.2209801,22.9963981
2020/3/31,臺南市,東　區,自強里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2332423,22.9824198
2020/3/30,臺南市,東　區,忠孝里,住宅,52,0,0 ,6 ,6 ,0 ,0 ,0 ,0 ,0,0 ,0,120.218816,22.9773869
2020/3/31,臺南市,東　區,東光里,住宅,50,1,12 ,12 ,24 ,0 ,1 ,1 ,2 ,1,4 ,2,120.2303571,22.99242
2020/3/30,臺南市,東　區,東智里,住宅,60,0,0 ,7 ,7 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2267506,22.9629737
2020/3/30,臺南市,東　區,崇文里,住宅,50,0,0 ,4 ,4 ,0 ,0 ,0 ,0 ,0,0 ,0,120.227651,22.968559
2020/3/31,臺南市,東　區,崇成里,住宅,54,0,6,4,10,0,0,0,0,0,0,0,120.2289146,22.9712457
2020/3/30,臺南市,東　區,崇德里,住宅,53,0,0,2,2,0,0,0,0,0,0,0,120.228078,22.9755064
2020/3/30,臺南市,東　區,崇學里,住宅,52,0,2,2,4,0,0,0,0,0,0,0,120.2231441,22.9778231
2020/4/1,臺南市,東　區,莊敬里,住宅,51,0,3,5,8,0,0,0,0,0,0,0,120.232521,22.9966645
2020/3/31,臺南市,東　區,富裕里,住宅,52,0,0,6,6,0,0,0,0,0,0,0,120.227472,22.9849708
2020/3/30,臺南市,東　區,復興里,住宅,51,0,0,6,6,0,0,0,0,0,0,0,120.2375698,22.9815131
2020/3/30,臺南市,東　區,新東里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.2249474,22.9865063
2020/3/31,臺南市,東　區,裕農里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2289146,22.9886954
2020/3/30,臺南市,東　區,德高里,住宅,50,1,4,8,12,0,1,1,2,1,8,3,120.2354061,22.9665308
2020/4/1,臺南市,東　區,龍山里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2217014,22.9834946
2020/4/1,臺南市,東　區,關聖里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,120.2418972,22.985975
2020/4/1,臺南市,南　區,大忠里,住宅,50,1,0,9,9,0,1,1,2,1,11,4,120.2101595,22.9698014
2020/4/1,臺南市,南　區,田寮里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.1957308,22.976847
2020/3/30,臺南市,南　區,金華里,住宅,50,1,1,6,7,0,1,1,2,1,14,4,120.1885158,22.9796984
2020/3/30,臺南市,南　區,南華里,住宅,50,0,7,11,18,0,0,0,0,0,0,0,120.1885158,22.9622436
2020/4/1,臺南市,南　區,國宅里,住宅,75,0,0,6,6,0,0,0,0,0,0,0,120.1870727,22.9759721
2020/3/31,臺南市,南　區,新興里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,120.19537,22.9799434
2020/3/31,臺南市,南　區,廣州里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1928448,22.9841637
2020/3/30,臺南市,南　區,鯤鯓里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,120.1733631,22.9566809
2020/3/30,臺南市,北　區,力行里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.2292752,23.0084185
2020/3/30,臺南市,北　區,大豐里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.1921233,23.0078107
2020/3/30,臺南市,北　區,中樓里,住宅,50,1,2,4,6,0,1,1,2,1,17,5,120.2159306,23.0034966
2020/4/1,臺南市,北　區,中樓里,住宅,50,0,3,1,4,0,0,0,0,0,0,0,120.2159306,23.0034966
2020/3/31,臺南市,北　區,北門里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.125445,23.267723
2020/3/31,臺南市,北　區,北華里,住宅,50,0,14,3,17,0,0,0,0,0,0,0,120.2079953,23.008515
2020/3/30,臺南市,北　區,立人里,住宅,50,0,7,14,21,0,0,0,0,0,0,0,120.20171,23.00053
2020/4/1,臺南市,北　區,長興里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.205964,23.0039478
2020/3/31,臺南市,中西區,大涼里,住宅,50,0,11,10,21,0,0,0,0,0,0,0,120.1892373,22.9923029
2020/3/30,臺南市,中西區,小西門里,住宅,53,1,1,9,10,0,1,1,2,1,10,4,120.1977034,22.9868277
2020/4/1,臺南市,中西區,五條港里,住宅,50,0,12,8,20,0,0,0,0,0,0,0,120.196948,22.9978341
2020/4/1,臺南市,中西區,永華里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,120.2043882,22.9911465
2020/3/30,臺南市,中西區,光賢里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.1885158,23.0038665
2020/3/31,臺南市,中西區,光賢里,住宅,51,0,3,7,10,0,0,0,0,0,0,0,120.1885158,23.0038665
2020/3/31,臺南市,中西區,西湖里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1834651,23.0015666
2020/3/30,臺南市,中西區,西賢里,住宅,50,1,3,27,30,0,1,1,2,1,3,2,120.1719199,23.0039814
