日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/9/10,臺南市,東　區,大同里,住宅,75,0,9,13,22,0,0,0,0,0,0,0,22.9839645,120.2130451
2018/9/10,臺南市,東　區,忠孝里,住宅,75,1,6,20,26,0,2,2,3,1,8,3,22.9773869,120.218816
2018/9/11,臺南市,東　區,關聖里,住宅,50,12,10,40,50,0,13,13,26,4,26,6,22.985975,120.2418972
2018/9/11,臺南市,東　區,大德里,住宅,57,1,12,12,24,1,0,1,2,1,4,2,22.9778817,120.2148485
2018/9/11,臺南市,東　區,崇善里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,22.9736282,120.2303571
2018/9/11,臺南市,東　區,大福里,住宅,50,2,0,11,11,0,4,4,8,2,36,8,22.9739636,120.2159306
2018/9/11,臺南市,東　區,衛國里,住宅,54,3,4,15,19,0,4,4,7,2,21,6,22.9882597,120.2245867
2018/9/12,臺南市,東　區,自強里,住宅,50,3,0,17,17,0,6,6,12,3,35,8,22.9824198,120.2332423
2018/9/12,臺南市,東　區,大福里,住宅,56,6,7,24,31,0,6,6,11,3,19,5,22.9739636,120.2159306
2018/9/12,臺南市,東　區,路東里,住宅,50,2,0,14,14,0,2,2,4,1,14,4,22.9801973,120.2134058
2018/9/12,臺南市,東　區,路東里,住宅,52,2,8,13,21,0,2,2,4,1,10,4,22.9801973,120.2134058
2018/9/12,臺南市,東　區,大德里,住宅,58,4,13,23,36,1,3,4,7,2,11,4,22.9778817,120.2148485
2018/9/13,臺南市,東　區,復興里,住宅,50,2,3,10,13,1,1,2,4,1,15,5,22.982061,120.238356
2018/9/13,臺南市,東　區,南聖里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,22.9890944,120.2462245
2018/9/13,臺南市,東　區,富強里,住宅,50,1,0,9,9,0,1,1,2,1,11,4,22.9867487,120.2317997
2018/9/13,臺南市,東　區,和平里,住宅,50,1,2,12,14,0,1,1,2,1,7,3,22.9745842,120.2354061
2018/9/13,臺南市,東　區,仁和里,住宅,56,2,7,27,34,4,5,9,16,3,26,6,22.9701464,120.2357667
2018/9/13,臺南市,東　區,崇學里,住宅,50,2,9,22,31,2,2,4,8,2,13,4,22.9778231,120.2231441
2018/9/14,臺南市,東　區,崇德里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,22.9745344,120.2260293
2018/9/14,臺南市,東　區,東門里,住宅,50,1,0,13,13,0,1,1,2,1,8,3,22.9890322,120.2144878
2018/9/14,臺南市,東　區,崇誨里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,22.989711,120.2256687
2018/9/14,臺南市,東　區,崇明里,住宅,50,1,2,14,16,1,0,1,2,1,6,3,22.9685104,120.2195374
2018/9/14,臺南市,東　區,成大里,住宅,50,1,14,25,39,0,2,2,4,1,5,2,22.9976069,120.2152092
2018/9/14,臺南市,東　區,東智里,住宅,50,3,9,31,40,0,3,3,6,2,8,3,22.9629737,120.2267506
2018/9/10,臺南市,南　區,省躬里,住宅,50,2,13,14,27,0,2,2,4,1,7,3,22.9338276,120.1863512
2018/9/10,臺南市,南　區,日新里,住宅,50,0,17,12,29,0,0,0,0,0,0,0,22.974026,120.1899588
2018/9/10,臺南市,南　區,興農里,住宅,50,1,3,17,20,0,1,1,2,1,5,2,22.9299372,120.1921233
2018/9/10,臺南市,南　區,明亮里,住宅,50,6,10,33,43,0,7,7,14,3,16,5,22.9693947,120.1928448
2018/9/12,臺南市,南　區,佛壇里,住宅,50,6,5,26,31,0,7,7,14,3,23,6,22.9195212,120.1776926
2018/9/12,臺南市,南　區,國宅里,住宅,50,0,8,11,19,0,0,0,0,0,0,0,22.9759721,120.1870727
2018/9/13,臺南市,南　區,新興里,住宅,50,0,5,14,19,0,0,0,0,0,0,0,22.9799434,120.19537
2018/9/13,臺南市,南　區,大成里,住宅,50,1,7,10,17,0,1,1,2,1,6,3,22.9802712,120.1986166
2018/9/13,臺南市,南　區,廣州里,住宅,75,0,6,14,20,0,0,0,0,0,0,0,22.9841637,120.1928448
2018/9/13,臺南市,南　區,文華里,住宅,75,3,16,13,29,2,1,3,4,1,10,4,22.98611,120.1899588
2018/9/14,臺南市,南　區,白雪里,住宅,50,2,2,18,20,0,2,2,4,1,10,4,22.9676143,120.1885158
2018/9/14,臺南市,南　區,新生里,住宅,50,2,8,15,23,0,2,2,4,1,9,3,22.9775543,120.2116023
2018/9/14,臺南市,南　區,建南里,住宅,50,0,15,8,23,0,0,0,0,0,0,0,22.9572284,120.1964522
2018/9/10,臺南市,北　區,賢北里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,23.006719,120.1813004
2018/9/10,臺南市,北　區,仁愛里,住宅,51,0,8,11,19,0,0,0,0,0,0,0,23.0025898,120.2202587
2018/9/10,臺南市,北　區,文元里,住宅,50,3,2,12,14,0,5,5,10,3,36,8,23.0146579,120.1978952
2018/9/10,臺南市,北　區,延平里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,23.0107043,120.211963
2018/9/11,臺南市,北　區,重興里,住宅,50,1,5,9,14,0,1,1,2,1,7,3,23.0040653,120.2260293
2018/9/11,臺南市,北　區,大和里,住宅,50,3,5,14,19,0,3,3,6,2,16,5,23.0153463,120.1914018
2018/9/11,臺南市,北　區,大山里,住宅,50,3,2,16,18,0,3,3,6,2,17,5,23.0090596,120.2134058
2018/9/11,臺南市,北　區,中樓里,住宅,50,5,12,29,41,0,10,10,20,4,24,6,23.0034966,120.2159306
2018/9/11,臺南市,北　區,正覺里,住宅,50,0,10,15,25,0,0,0,0,0,0,0,23.0151428,120.2116023
2018/9/12,臺南市,北　區,永祥里,住宅,50,2,6,7,13,0,2,2,4,1,15,5,23.0160134,120.2202587
2018/9/12,臺南市,北　區,公園里,住宅,50,2,3,6,9,0,2,2,4,1,22,6,23.0006781,120.2101595
2018/9/12,臺南市,北　區,興北里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,23.0057457,120.2116023
2018/9/13,臺南市,北　區,文成里,住宅,77,1,7,10,17,0,1,1,1,1,6,3,23.0074248,120.1971737
2018/9/13,臺南市,北　區,重興里,住宅,76,1,7,13,20,0,1,1,1,1,5,2,23.0040653,120.2260293
2018/9/13,臺南市,北　區,光武里,住宅,50,2,2,7,9,0,3,3,6,2,33,8,23.0124822,120.2162913
2018/9/13,臺南市,北　區,仁愛里,住宅,50,1,3,14,17,0,2,2,4,1,12,4,23.0025898,120.2202587
2018/9/14,臺南市,北　區,國興里,住宅,76,1,4,11,15,0,1,1,1,1,7,3,23.0094345,120.2260293
2018/9/14,臺南市,北　區,三德里,住宅,75,1,12,15,27,3,0,3,4,1,11,4,23.000133,120.2047489
2018/9/14,臺南市,北　區,長榮里,住宅,50,1,0,8,8,0,1,1,2,1,13,4,23.0091928,120.2191767
2018/9/14,臺南市,北　區,仁愛里,住宅,50,4,9,6,15,0,4,4,8,2,27,6,23.0025898,120.2202587
2018/9/9,臺南市,中西區,西湖里,住宅,50,3,1,11,12,0,3,3,6,2,25,6,23.0015666,120.1834651
2018/9/10,臺南市,中西區,大南里,住宅,50,0,7,8,15,0,0,0,0,0,0,0,22.9847358,120.2029453
2018/9/10,臺南市,中西區,赤嵌里,住宅,50,2,9,11,20,0,2,2,4,1,10,4,22.9972549,120.2072739
