日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/3/14,臺南市,東　區,大福里,住宅,50,0,7,10,17,0,0,0,0,0,0,0,120.2159306,22.9739636
2019/3/11,臺南市,東　區,大德里,住宅,52,0,4,22,26,0,0,0,0,0,0,0,120.2148485,22.9778817
2019/3/11,臺南市,東　區,小東里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.227472,22.9970514
2019/3/11,臺南市,東　區,中西里,住宅,52,0,1,16,17,0,0,0,0,0,0,0,120.2202587,22.9905086
2019/3/15,臺南市,東　區,文聖里,住宅,50,0,1,20,21,0,0,0,0,0,0,0,120.2447821,22.9840282
2019/3/14,臺南市,東　區,成大里,住宅,51,0,6,2,8,0,0,0,0,0,0,0,120.2152092,22.9976069
2019/3/14,臺南市,東　區,自強里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2332423,22.9824198
2019/3/15,臺南市,東　區,東光里,住宅,51,0,0,7,7,0,0,0,0,0,0,0,120.2303571,22.99242
2019/3/11,臺南市,東　區,東門里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.2144878,22.9890322
2019/3/15,臺南市,東　區,後甲里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2382911,22.9927707
2019/3/12,臺南市,東　區,崇成里,住宅,51,0,17,5,22,0,0,0,0,0,0,0,120.2289146,22.9712457
2019/3/11,臺南市,東　區,崇明里,住宅,51,0,0,9,9,0,0,0,0,0,0,0,120.2195374,22.9685104
2019/3/13,臺南市,東　區,崇善里,住宅,50,0,17,27,44,0,0,0,0,0,0,0,120.2303571,22.9736282
2019/3/11,臺南市,東　區,崇誨里,住宅,54,0,9,5,14,0,0,0,0,0,0,0,120.2256687,22.989711
2019/3/15,臺南市,東　區,崇德里,住宅,50,0,2,1,3,0,0,0,0,0,0,0,120.228078,22.9755064
2019/3/15,臺南市,東　區,莊敬里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.232521,22.9966645
2019/3/11,臺南市,東　區,圍下里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.2148485,22.9919771
