日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/9/23,臺南市,東　區,大學里,學校,50,0,2 ,7 ,9 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2209801,22.9963981
2019/9/25,臺南市,東　區,大學里,學校,89,0,8,16,24,0,0,0,0,0,0,0,120.2209801,22.9963981
2019/9/26,臺南市,東　區,大學里,住宅,50,1,17 ,13 ,30 ,1 ,0 ,1 ,2 ,1,3 ,2,120.2209801,22.9963981
2019/9/27,臺南市,東　區,大學里,住宅,50,2,0 ,14 ,14 ,0 ,4 ,4 ,8 ,2,29 ,7,120.2209801,22.9963981
2019/9/28,臺南市,東　區,大學里,學校,73,0,10 ,5 ,15 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2209801,22.9963981
2019/9/23,臺南市,東　區,仁和里,住宅,50,1,3 ,7 ,10 ,0 ,1 ,1 ,2 ,1,10 ,4,120.2357667,22.9701464
2019/9/23,臺南市,東　區,文聖里,住宅,55,0,4,1,5,0,0,0,0,0,0,0,120.2447821,22.9840282
2019/9/24,臺南市,東　區,成大里,學校,61,0,7,8,15,0,0,0,0,0,0,0,120.2152092,22.9976069
2019/9/26,臺南市,東　區,成大里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.2152092,22.9976069
2019/9/26,臺南市,東　區,成大里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2152092,22.9976069
2019/9/26,臺南市,東　區,成大里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2152092,22.9976069
2019/9/27,臺南市,東　區,成大里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2152092,22.9976069
2019/9/27,臺南市,東　區,成大里,住宅,75,0,9,17,26,0,0,0,0,0,0,0,120.2152092,22.9976069
2019/9/27,臺南市,東　區,成大里,住宅,50,1,3,3,6,1,0,1,2,1,17,5,120.2152092,22.9976069
2019/9/26,臺南市,東　區,東聖里,住宅,50,1,2,3,5,1,0,1,2,1,20,5,120.2346848,22.9861443
2019/9/26,臺南市,東　區,南聖里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2462245,22.9890944
2019/9/23,臺南市,東　區,崇文里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.2296358,22.9677389
2019/9/23,臺南市,東　區,崇成里,住宅,43,0,0,2,2,0,0,0,0,0,0,0,120.2289146,22.9712457
2019/9/25,臺南市,東　區,崇成里,住宅,50,0,9,3,12,0,0,0,0,0,0,0,120.2289146,22.9712457
2019/9/27,臺南市,東　區,崇信里,住宅,75,2,23,12,35,0,2,2,3,1,6,3,120.227472,22.9809439
2019/9/24,臺南市,東　區,崇誨里,住宅,50,1,2,3,5,1,0,1,2,1,20,5,120.2256687,22.989711
2019/9/26,臺南市,東　區,崇誨里,住宅,50,1,1,5,6,0,1,1,2,1,17,5,120.2256687,22.989711
2019/9/26,臺南市,東　區,崇德里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.228078,22.9755064
2019/9/27,臺南市,東　區,崇學里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2231441,22.9778231
2019/9/23,臺南市,東　區,圍下里,住宅,51,0,3,3,6,0,0,0,0,0,0,0,120.2148485,22.9919771
2019/9/23,臺南市,東　區,裕聖里,地區,50,1,2,6,8,0,1,1,2,1,13,4,120.2461117,22.9819841
2019/9/23,臺南市,東　區,德高里,地區,50,0,0,11,11,0,0,0,0,0,0,0,120.2354061,22.9665308
2019/9/23,臺南市,東　區,關聖里,住宅,50,1,1,1,2,0,1,1,2,1,50,9,120.2418972,22.985975
2019/9/27,臺南市,南　區,大林里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.2058311,22.9733919
2019/9/25,臺南市,南　區,文華里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.1899588,22.98611
2019/9/24,臺南市,南　區,田寮里,住宅,50,2,6,10,16,3,1,4,8,2,25,6,120.1957308,22.976847
2019/9/25,臺南市,南　區,田寮里,住宅,50,1,2,5,7,0,1,1,2,1,14,4,120.1957308,22.976847
2019/9/26,臺南市,南　區,再興里,住宅,50,0,7,2,9,0,0,0,0,0,0,0,120.1928448,22.9801358
2019/9/23,臺南市,南　區,竹溪里,住宅,50,1,3,8,11,0,1,1,2,1,9,3,120.2065525,22.9779397
2019/9/27,臺南市,南　區,明興里,住宅,50,2,3,11,14,1,1,2,4,1,14,4,120.1914018,22.9629831
2019/9/23,臺南市,南　區,金華里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.1885158,22.9796984
2019/9/23,臺南市,南　區,南都里,住宅,50,0,9,5,14,0,0,0,0,0,0,0,120.1841866,22.9550918
2019/9/28,臺南市,南　區,南華里,住宅,50,0,5,13,18,0,0,0,0,0,0,0,120.1885158,22.9622436
2019/9/26,臺南市,南　區,建南里,住宅,50,1,7,9,16,0,2,2,4,1,13,4,120.1964522,22.9572284
2019/9/26,臺南市,南　區,省躬里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.1863512,22.9338276
2019/9/26,臺南市,南　區,郡南里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.1950093,22.964243
2019/9/23,臺南市,南　區,國宅里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.1870727,22.9759721
2019/9/24,臺南市,南　區,喜東里,住宅,50,0,2,12,14,0,0,0,0,0,0,0,120.1906803,22.9423225
2019/9/26,臺南市,南　區,開南里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.1856297,22.9668748
2019/9/27,臺南市,南　區,開南里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1856297,22.9668748
2019/9/23,臺南市,南　區,新生里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.2116023,22.9775543
2019/9/27,臺南市,南　區,彰南里,住宅,50,1,1,12,13,0,1,1,2,1,8,3,120.1791357,22.9715887
2019/9/23,臺南市,南　區,鯤鯓里,住宅,50,2,4,13,17,0,3,3,6,2,18,5,120.1733631,22.9566809
2019/9/26,臺南市,南　區,鹽埕里,住宅,50,1,2,10,12,0,1,1,2,1,8,3,120.187246,22.97015
2019/9/23,臺南市,北　區,力行里,住宅,50,1,5,4,9,1,0,1,2,1,11,4,120.2292752,23.0084185
2019/9/25,臺南市,北　區,大光里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.216552,23.011941
2019/9/27,臺南市,北　區,大和里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1914018,23.0153463
2019/9/26,臺南市,北　區,大港里,住宅,75,0,3,9,12,0,0,0,0,0,0,0,120.1827435,23.0104452
