日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/2/25,臺南市,東　區,大同里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2130451,22.9839645
2019/2/25,臺南市,東　區,大學里,住宅,50,1,5,1,6,2,0,2,4,1,33,8,120.2209801,22.9963981
2019/2/25,臺南市,東　區,中西里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.2202587,22.9905086
2019/2/25,臺南市,東　區,成大里,住宅,51,0,19,14,33,0,0,0,0,0,0,0,120.2152092,22.9976069
2019/2/27,臺南市,東　區,成大里,學校,50,0,8,3,11,0,0,0,0,0,0,0,120.2152092,22.9976069
2019/2/28,臺南市,東　區,自強里,住宅,50,1,4,8,12,0,1,1,2,1,8,3,120.2332423,22.9824198
2019/2/26,臺南市,東　區,崇明里,菜園,50,1,1,17,18,1,1,2,4,1,11,4,120.2195374,22.9685104
2019/2/26,臺南市,東　區,崇善里,住宅,51,0,4,6,10,0,0,0,0,0,0,0,120.2303571,22.9736282
2019/2/25,臺南市,東　區,莊敬里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.232521,22.9966645
2019/2/25,臺南市,東　區,富裕里,住宅,54,0,6,11,17,0,0,0,0,0,0,0,120.227472,22.9849708
2019/2/27,臺南市,東　區,復興里,住宅,51,0,3,7,10,0,0,0,0,0,0,0,120.2375698,22.9815131
2019/2/25,臺南市,東　區,德高里,住宅,50,0,5,12,17,0,0,0,0,0,0,0,120.2354061,22.9665308
2019/2/27,臺南市,南　區,大恩里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.2079953,22.9548154
2019/2/26,臺南市,南　區,文南里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.1870727,22.9840282
2019/2/25,臺南市,南　區,文華里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.1899588,22.98611
2019/2/25,臺南市,南　區,再興里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.1928448,22.9801358
2019/2/25,臺南市,南　區,明亮里,住宅,50,2,13,1,14,2,0,2,4,1,14,4,120.1928448,22.9693947
2019/2/26,臺南市,南　區,郡南里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.1950093,22.964243
2019/2/25,臺南市,南　區,國宅里,住宅,50,1,6,6,12,1,0,1,2,1,8,3,120.1870727,22.9759721
2019/2/25,臺南市,南　區,新昌里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.1957308,22.9835601
