日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/8/22,臺南市,東　區,大同里,住宅,50,1,1 ,7 ,8 ,0 ,1 ,1 ,2 ,1,13 ,4,120.223527,23.08378
2019/8/18,臺南市,東　區,大福里,住宅,50,0,0,27,27,0,0,0,0,0,0,0,120.2159306,22.9739636
2019/8/19,臺南市,東　區,大學里,學校,58,1,1 ,60 ,61 ,0 ,1 ,1 ,2 ,1,2 ,1,120.2209801,22.9963981
2019/8/19,臺南市,東　區,大學里,學校,51,1,17 ,11 ,28 ,2 ,0 ,2 ,4 ,1,7 ,3,120.2209801,22.9963981
2019/8/23,臺南市,東　區,小東里,住宅,50,0,0 ,10 ,10 ,0 ,0 ,0 ,0 ,0,0 ,0,120.227472,22.9970514
2019/8/20,臺南市,東　區,文聖里,住宅,50,2,0 ,18 ,18 ,0 ,5 ,5 ,10 ,3,28 ,7,120.2447821,22.9840282
2019/8/23,臺南市,東　區,成大里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,120.2152092,22.9976069
2019/8/19,臺南市,東　區,自強里,住宅,50,0,1,28,29,0,0,0,0,0,0,0,120.2352021,22.9838731
2019/8/22,臺南市,東　區,和平里,住宅,50,4,10,19,29,0,4,4,8,2,14,4,120.2326083,22.9769421
2019/8/23,臺南市,東　區,和平里,住宅,50,3,3,9,12,0,3,3,6,2,25,6,120.2326083,22.9769421
2019/8/20,臺南市,東　區,東光里,住宅,52,4,14,43,57,0,4,4,8,2,7,3,120.2303571,22.99242
2019/8/20,臺南市,東　區,東安里,住宅,52,1,7,9,16,2,0,2,4,1,13,4,120.2213407,22.9872616
2019/8/19,臺南市,東　區,東明里,住宅,50,1,15,3,18,1,0,1,2,1,6,3,120.227472,22.9916823
2019/8/19,臺南市,東　區,東門里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,120.2144878,22.9890322
2019/8/19,臺南市,東　區,東門里,住宅,55,0,0,26,26,0,0,0,0,0,0,0,120.2144878,22.9890322
