日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/4/1,臺南市,東　區,小東里,住宅,56,1,4,24,28,0,1,1,2,1,4,2,120.227472,22.9970514
2019/4/1,臺南市,東　區,中西里,住宅,52,0,6,15,21,0,0,0,0,0,0,0,120.2202587,22.9905086
2019/4/1,臺南市,東　區,和平里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2354061,22.9745842
2019/4/3,臺南市,東　區,東智里,住宅,51,0,6,5,11,0,0,0,0,0,0,0,120.2267506,22.9629737
2019/4/1,臺南市,東　區,東聖里,住宅,50,0,7,4,11,0,0,0,0,0,0,0,120.2346848,22.9861443
2019/4/2,臺南市,東　區,虎尾里,住宅,52,0,1,17,18,0,0,0,0,0,0,0,120.2361273,22.9791309
2019/4/1,臺南市,東　區,崇誨里,住宅,50,1,4,6,10,0,1,1,2,1,10,4,120.2256687,22.989711
2019/4/3,臺南市,東　區,崇學里,學校,53,0,2,10,12,0,0,0,0,0,0,0,120.2231441,22.9778231
2019/4/1,臺南市,東　區,復興里,住宅,52,0,8,3,11,0,0,0,0,0,0,0,120.2375698,22.9815131
2019/4/2,臺南市,東　區,新東里,住宅,51,1,5,12,17,0,1,1,2,1,6,3,120.2249474,22.9865063
2019/4/1,臺南市,東　區,裕農里,住宅,50,1,0,2,2,0,1,1,2,1,50,9,120.2289146,22.9886954
2019/4/1,臺南市,東　區,德高里,住宅,50,0,6,16,22,0,0,0,0,0,0,0,120.2354061,22.9665308
2019/4/1,臺南市,南　區,大成里,住宅,50,0,9,6,15,0,0,0,0,0,0,0,120.1986166,22.9802712
2019/4/1,臺南市,南　區,大忠里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.2101595,22.9698014
2019/4/3,臺南市,南　區,田寮里,住宅,50,1,6,5,11,1,0,1,2,1,9,3,120.1957308,22.976847
2019/4/1,臺南市,南　區,竹溪里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2065525,22.9779397
2019/4/1,臺南市,南　區,南華里,住宅,50,0,6,10,16,0,0,0,0,0,0,0,120.1885158,22.9622436
2019/4/2,臺南市,南　區,郡南里,住宅,50,1,2,5,7,0,1,1,2,1,14,4,120.1950093,22.964243
2019/4/1,臺南市,南　區,喜東里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.1906803,22.9423225
2019/4/3,臺南市,南　區,新生里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,120.2116023,22.9775543
2019/4/1,臺南市,南　區,鯤鯓里,住宅,50,2,4,17,21,0,2,2,4,1,10,4,120.1733631,22.9566809
2019/4/2,臺南市,南　區,鹽埕里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,120.189076,22.9717217
2019/4/3,臺南市,北　區,力行里,住宅,50,3,12,7,19,2,1,3,6,2,16,5,120.2292752,23.0084185
2019/4/3,臺南市,北　區,中樓里,住宅,50,0,8,4,12,0,0,0,0,0,0,0,120.2159306,23.0034966
2019/4/1,臺南市,北　區,仁愛里,住宅,50,0,6,1,7,0,0,0,0,0,0,0,120.2202587,23.0025898
2019/4/1,臺南市,北　區,文元里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,120.1978952,23.0146579
2019/4/1,臺南市,北　區,永祥里,住宅,50,0,6,3,9,0,0,0,0,0,0,0,120.2202587,23.0160134
2019/4/2,臺南市,北　區,立人里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,120.20171,23.00053
2019/4/2,臺南市,北　區,合興里,住宅,50,0,7,5,12,0,0,0,0,0,0,0,120.1567385,23.2462472
2019/4/1,臺南市,北　區,和順里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2015025,23.0051759
2019/4/1,臺南市,北　區,長勝里,地區,50,0,4,12,16,0,0,0,0,0,0,0,120.2182975,23.0105726
2019/4/1,臺南市,北　區,長興里,住宅,50,0,3,1,4,0,0,0,0,0,0,0,120.201242,23.0038331
2019/4/1,臺南市,北　區,華德里,住宅,50,3,7,17,24,0,3,3,6,2,13,4,120.205039,23.021629
2019/4/1,臺南市,北　區,福德里,住宅,50,2,4,6,10,0,2,2,4,1,20,5,120.2832609,23.0248667
2019/4/3,臺南市,中西區,大涼里,住宅,50,0,7,4,11,0,0,0,0,0,0,0,120.1892373,22.9923029
2019/4/1,臺南市,中西區,五條港里,住宅,50,1,9,7,16,0,1,1,2,1,6,3,120.196948,22.9978341
2019/4/3,臺南市,中西區,光賢里,住宅,50,0,2,18,20,0,0,0,0,0,0,0,120.1885158,23.0038665
2019/4/1,臺南市,中西區,西和里,住宅,52,1,3,3,6,0,1,1,2,1,17,5,120.1719199,23.0039814
2019/4/2,臺南市,中西區,西湖里,住宅,50,1,2,8,10,0,1,1,2,1,10,4,120.1834651,23.0015666
2019/4/1,臺南市,中西區,西賢里,住宅,50,2,7,6,13,0,2,2,4,1,15,5,120.1719199,23.0039814
2019/4/1,臺南市,中西區,兌悅里,住宅,75,2,4,12,16,0,2,2,3,1,13,4,120.196116,23.000854
2019/4/1,臺南市,中西區,赤嵌里,住宅,50,0,9,7,16,0,0,0,0,0,0,0,120.2072739,22.9972549
2019/4/2,臺南市,中西區,南廠里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.1961384,22.9923802
2019/4/1,臺南市,安南區,大安里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,120.1950093,23.0313733
2019/4/1,臺南市,安南區,安和里,住宅,50,0,2,15,17,0,0,0,0,0,0,0,120.218816,23.0310818
2019/4/1,臺南市,安南區,安東里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,120.2180947,23.0372738
2019/4/2,臺南市,安南區,幸福里,住宅,75,0,17,10,27,0,0,0,0,0,0,0,120.1899588,23.0210189
2019/4/3,臺南市,安南區,長安里,住宅,50,1,3,10,13,0,1,1,2,1,8,3,120.1964522,23.0646352
2019/4/3,臺南市,安南區,南興里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.1502699,23.0743149
2019/4/1,臺南市,安南區,海佃里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,120.1892373,23.0245267
2019/4/2,臺南市,安南區,國安里,住宅,75,1,4,19,23,0,1,1,1,1,4,2,120.1805789,23.0236541
2019/4/1,臺南市,安南區,頂安里,住宅,50,2,0,16,16,0,2,2,4,1,13,4,120.2043882,23.0394768
2019/4/1,臺南市,安南區,溪頂里,住宅,75,1,0,8,8,0,1,1,1,1,13,4,120.2072739,23.0254471
2019/4/1,臺南市,安平區,王城里,住宅,50,4,13,10,23,0,4,4,8,2,17,5,120.1606244,23.0015093
2019/4/1,臺南市,安平區,平安里,住宅,50,1,2,11,13,0,1,1,2,1,8,3,120.1726415,22.9991307
2019/4/2,臺南市,安平區,平通里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.1690334,22.9938422
2019/4/3,臺南市,安平區,育平里,住宅,50,0,5,14,19,0,0,0,0,0,0,0,120.1661469,22.989074
2019/4/3,臺南市,安平區,怡平里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.176971,22.994197
2019/4/1,臺南市,安平區,建平里,住宅,50,1,15,13,28,0,1,1,2,1,4,2,120.1834651,22.9935103
2019/4/1,臺南市,安平區,漁光里,住宅,50,0,5,13,18,0,0,0,0,0,0,0,120.1574869,22.9801396
2019/4/2,臺南市,安平區,億載里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.1603737,22.9902803
2019/4/1,臺南市,仁德區,二行里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,120.2209801,22.9212251
2019/4/2,臺南市,仁德區,土庫里,住宅,50,1,0,11,11,0,1,1,2,1,9,3,120.2656955,22.9856821
2019/4/1,臺南市,仁德區,大甲里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.2079953,22.9225952
2019/3/31,臺南市,仁德區,中洲里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,120.2599266,22.9063718
