日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/5/21,臺南市,東　區,大智里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,22.962286,120.2332423
2018/5/21,臺南市,東　區,圍下里,住宅,69,3,10,18,28,0,3,3,4,1,11,4,22.9919771,120.2148485
2018/5/21,臺南市,東　區,路東里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,22.9801973,120.2134058
2018/5/21,臺南市,東　區,龍山里,住宅,50,0,5,12,17,0,0,0,0,0,0,0,22.9834946,120.2217014
2018/5/22,臺南市,東　區,南聖里,住宅,50,1,3,6,9,0,1,1,2,1,11,4,22.9890944,120.2462245
2018/5/22,臺南市,東　區,和平里,住宅,52,1,1,18,19,0,1,1,2,1,5,2,22.9745842,120.2354061
2018/5/22,臺南市,東　區,裕聖里,住宅,51,0,1,11,12,0,0,0,0,0,0,0,22.9802195,120.2469457
2018/5/23,臺南市,東　區,後甲里,住宅,50,1,4,9,13,0,1,1,2,1,8,3,22.9927707,120.2382911
2018/5/23,臺南市,東　區,大學里,住宅,50,1,2,17,19,0,1,1,2,1,5,2,22.9963981,120.2209801
2018/5/23,臺南市,東　區,復興里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,22.982061,120.238356
2018/5/24,臺南市,東　區,崇誨里,住宅,75,2,9,20,29,0,2,2,3,1,7,3,22.989711,120.2256687
2018/5/24,臺南市,東　區,大同里,住宅,75,1,1,11,12,0,1,1,1,1,8,3,22.9839645,120.2130451
2018/5/24,臺南市,東　區,東智里,住宅,75,0,3,19,22,0,0,0,0,0,0,0,22.9629737,120.2267506
2018/5/24,臺南市,東　區,崇學里,住宅,75,2,8,9,17,0,3,3,4,1,18,5,22.9778231,120.2231441
2018/5/25,臺南市,東　區,富強里,住宅,50,1,6,6,12,0,1,1,2,1,8,3,22.9867487,120.2317997
2018/5/25,臺南市,東　區,富裕里,住宅,50,2,0,5,5,0,2,2,4,1,40,8,22.9849708,120.227472
2018/5/25,臺南市,東　區,裕農里,住宅,51,3,0,8,8,0,3,3,6,2,38,8,22.9886954,120.2289146
2018/5/25,臺南市,東　區,莊敬里,住宅,51,2,10,8,18,1,1,2,4,1,11,4,22.9966645,120.232521
2018/5/21,臺南市,南　區,竹溪里,住宅,51,0,9,4,13,0,0,0,0,0,0,0,22.9779397,120.2065525
2018/5/21,臺南市,南　區,大恩里,住宅,50,0,8,4,12,0,0,0,0,0,0,0,22.9548154,120.2079953
2018/5/21,臺南市,南　區,新生里,住宅,50,0,3,27,30,0,0,0,0,0,0,0,22.9775543,120.2116023
2018/5/21,臺南市,南　區,大成里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,22.9802712,120.1986166
2018/5/22,臺南市,南　區,新昌里,住宅,50,0,9,7,16,0,0,0,0,0,0,0,22.9835601,120.1957308
2018/5/22,臺南市,南　區,大林里,住宅,50,0,9,7,16,0,0,0,0,0,0,0,22.9733919,120.2058311
2018/5/22,臺南市,南　區,喜北里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,22.9490628,120.1776926
2018/5/22,臺南市,南　區,廣州里,住宅,50,1,7,11,18,0,1,1,2,1,6,3,22.9841637,120.1928448
2018/5/23,臺南市,南　區,郡南里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,22.964243,120.1950093
2018/5/23,臺南市,南　區,荔宅里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,22.9749009,120.1986166
2018/5/23,臺南市,南　區,明興里,住宅,50,0,13,6,19,0,0,0,0,0,0,0,22.9629831,120.1914018
2018/5/23,臺南市,南　區,再興里,住宅,50,2,9,10,19,0,3,3,6,2,16,5,22.9801358,120.1928448
2018/5/23,臺南市,南　區,鯤鯓里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,22.9566809,120.1733631
2018/5/24,臺南市,南　區,日新里,住宅,50,2,6,10,16,0,2,2,4,1,13,4,22.974026,120.1899588
2018/5/24,臺南市,南　區,田寮里,住宅,50,0,12,5,17,0,0,0,0,0,0,0,22.976847,120.1957308
2018/5/24,臺南市,南　區,國宅里,住宅,50,1,6,1,7,1,0,1,2,1,14,4,22.9759721,120.1870727
2018/5/24,臺南市,南　區,白雪里,住宅,50,1,1,20,21,0,1,1,2,1,5,2,22.9676143,120.1885158
2018/5/24,臺南市,南　區,文華里,住宅,50,1,2,7,9,0,1,1,2,1,11,4,22.98611,120.1899588
2018/5/25,臺南市,南　區,喜東里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,22.9423225,120.1906803
2018/5/25,臺南市,南　區,新興里,住宅,51,0,5,8,13,0,0,0,0,0,0,0,22.9799434,120.19537
2018/5/25,臺南市,南　區,金華里,住宅,50,0,7,13,20,0,0,0,0,0,0,0,22.9796984,120.1885158
2018/5/25,臺南市,南　區,省躬里,住宅,50,2,7,22,29,0,2,2,4,1,7,3,22.9338276,120.1863512
2018/5/21,臺南市,北　區,延平里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,23.0107043,120.211963
2018/5/21,臺南市,北　區,小康里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,23.0152758,120.2173733
2018/5/21,臺南市,北　區,力行里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,23.0084185,120.2292752
2018/5/21,臺南市,北　區,六甲里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,23.0127602,120.2101595
2018/5/22,臺南市,北　區,大仁里,住宅,51,0,3,13,16,0,0,0,0,0,0,0,23.0074149,120.2148485
2018/5/22,臺南市,北　區,玉皇里,住宅,50,0,10,5,15,0,0,0,0,0,0,0,22.9996798,120.2069132
2018/5/22,臺南市,北　區,國興里,住宅,50,1,12,4,16,1,0,1,2,1,6,3,23.0094345,120.2260293
2018/5/22,臺南市,北　區,振興里,住宅,50,1,2,4,6,0,1,1,2,1,17,5,23.0063146,120.2217014
2018/5/23,臺南市,北　區,大道里,住宅,50,0,7,9,16,0,0,0,0,0,0,0,23.0099486,120.2155699
2018/5/23,臺南市,北　區,和順里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,23.0051759,120.2015025
2018/5/23,臺南市,北　區,光武里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.0124822,120.2162913
2018/5/23,臺南市,北　區,三德里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,23.000133,120.2047489
2018/5/24,臺南市,北　區,興北里,住宅,75,0,10,11,21,0,0,0,0,0,0,0,23.0057457,120.2116023
2018/5/24,臺南市,北　區,長榮里,住宅,50,0,0,19,19,0,0,0,0,0,0,0,23.0091928,120.2191767
2018/5/25,臺南市,北　區,文成里,住宅,75,0,6,14,20,0,0,0,0,0,0,0,23.0074248,120.1971737
2018/5/25,臺南市,北　區,力行里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,23.0084185,120.2292752
2018/5/25,臺南市,北　區,公園里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,23.0006781,120.2101595
2018/5/25,臺南市,北　區,興南里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.0036652,120.2087167
2018/5/25,臺南市,北　區,光武里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.0124822,120.2162913
2018/5/25,臺南市,北　區,六甲里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.0127602,120.2101595
2018/5/25,臺南市,北　區,大仁里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,23.0074149,120.2148485
2018/5/25,臺南市,北　區,興南里,住宅,51,0,1,12,13,0,0,0,0,0,0,0,23.0036652,120.2087167
2018/5/21,臺南市,中西區,萬昌里,住宅,51,0,6,14,20,0,0,0,0,0,0,0,22.9899384,120.2101595
2018/5/21,臺南市,中西區,天后里,住宅,51,0,18,11,29,0,0,0,0,0,0,0,22.9975318,120.2011417
2018/5/21,臺南市,中西區,協進里,住宅,50,0,9,21,30,0,0,0,0,0,0,0,22.9976318,120.1910411
2018/5/22,臺南市,中西區,赤嵌里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,22.9972549,120.2072739
2018/5/22,臺南市,中西區,銀同里,住宅,51,0,5,3,8,0,0,0,0,0,0,0,22.9909536,120.2069132
2018/5/22,臺南市,中西區,五妃里,住宅,50,0,43,4,47,0,0,0,0,0,0,0,22.984132,120.2058311
2018/5/23,臺南市,中西區,永華里,住宅,54,0,14,7,21,0,0,0,0,0,0,0,22.9911465,120.2043882
2018/5/23,臺南市,中西區,郡王里,住宅,51,0,35,8,43,0,0,0,0,0,0,0,22.986515,120.2072739
2018/5/23,臺南市,中西區,仙草里,住宅,51,0,5,4,9,0,0,0,0,0,0,0,22.984299,120.1986166
2018/5/23,臺南市,中西區,小西里,其他,50,0,6,1,7,0,0,0,0,0,0,0,22.9883267,120.1986166
2018/5/24,臺南市,中西區,水仙里,住宅,50,0,14,7,21,0,0,0,0,0,0,0,22.9963821,120.1986166
2018/5/24,臺南市,中西區,西賢里,住宅,50,0,8,5,13,0,0,0,0,0,0,0,23.0039814,120.1719199
2018/5/24,臺南市,中西區,法華里,住宅,50,0,6,16,22,0,0,0,0,0,0,0,22.9822947,120.2097988
2018/5/24,臺南市,中西區,福安里,住宅,52,0,5,7,12,0,0,0,0,0,0,0,22.991121,120.1996988
2018/5/25,臺南市,中西區,文賢里,住宅,50,1,11,4,15,2,0,2,4,1,13,4,23.003892,120.1932056
2018/5/25,臺南市,中西區,民權里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,22.9969861,120.1957308
2018/5/25,臺南市,中西區,開山里,住宅,50,0,8,7,15,0,0,0,0,0,0,0,22.9876646,120.2097988
2018/5/25,臺南市,中西區,中正里,住宅,52,1,3,8,11,0,1,1,2,1,9,3,22.993999,120.1971737
2018/5/21,臺南市,安南區,海佃里,住宅,51,1,1,5,6,0,1,1,2,1,17,5,23.0245267,120.1892373
2018/5/21,臺南市,安南區,理想里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.0368283,120.1914018
2018/5/21,臺南市,安南區,海南里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,23.0116011,120.1675902
2018/5/21,臺南市,安南區,幸福里,住宅,50,2,1,7,8,0,2,2,4,1,25,6,23.0210189,120.1899588
2018/5/22,臺南市,安南區,城北里,住宅,50,4,5,54,59,0,5,5,10,3,8,3,23.0595747,120.1372782
2018/5/22,臺南市,安南區,學東里,住宅,50,1,1,14,15,0,1,1,2,1,7,3,23.0821055,120.1387218
2018/5/22,臺南市,安南區,顯宮里,住宅,50,2,3,29,32,0,4,4,8,2,13,4,23.0432907,120.144496
2018/5/22,臺南市,安南區,城中里,住宅,50,3,3,13,16,1,2,3,6,2,19,5,23.058919,120.1307819
2018/5/23,臺南市,安南區,佃西里,住宅,50,1,2,16,18,0,1,1,2,1,6,3,23.0717267,120.1690334
2018/5/23,臺南市,安南區,佃東里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,23.0724268,120.1849082
2018/5/23,臺南市,安南區,安富里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,23.0251806,120.1957308
2018/5/23,臺南市,安南區,南興里,住宅,100,7,0,45,45,0,8,8,8,2,18,5,23.0743149,120.1502699
2018/5/24,臺南市,安南區,安富里,住宅,86,4,27,16,43,0,6,6,7,2,14,4,23.0251806,120.1957308
2018/5/25,臺南市,安南區,公親里,住宅,50,2,0,11,11,0,3,3,6,2,27,6,23.0764154,120.1978952
2018/5/25,臺南市,安南區,淵西里,住宅,50,2,10,5,15,2,1,3,6,2,20,5,23.0562175,120.1661469
2018/5/25,臺南市,安南區,安順里,住宅,50,1,2,3,5,0,1,1,2,1,20,5,23.0500919,120.2209801
2018/5/25,臺南市,安南區,總頭里,住宅,50,8,0,35,35,0,9,9,18,3,26,6,23.050434,120.2065525
2018/5/25,臺南市,安南區,鳳凰里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,23.0417267,120.2000596
2018/5/25,臺南市,安南區,公塭里,住宅,50,1,1,14,15,0,1,1,2,1,7,3,23.0702508,120.1632603
2018/5/21,臺南市,安平區,西門里,住宅,50,1,4,7,11,0,1,1,2,1,9,3,23.0022304,120.1546002
2018/5/21,臺南市,安平區,海頭里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,23.0025857,120.1625386
2018/5/22,臺南市,安平區,金城里,住宅,50,1,4,16,20,0,1,1,2,1,5,2,22.9953785,120.1488264
2018/5/22,臺南市,安平區,文平里,住宅,50,0,6,11,17,0,0,0,0,0,0,0,22.9860574,120.1805789
2018/5/23,臺南市,安平區,建平里,住宅,50,1,2,5,7,0,1,1,2,1,14,4,22.9935103,120.1834651
2018/5/23,臺南市,安平區,平通里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,22.9938422,120.1690334
2018/5/24,臺南市,安平區,怡平里,住宅,50,0,1,12,13,0,0,0,0,0,0,0,22.994197,120.176971
2018/5/24,臺南市,安平區,育平里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,22.989074,120.1661469
2018/5/24,臺南市,安平區,文平里,住宅,50,2,4,5,9,1,1,2,4,1,22,6,22.9860574,120.1805789
2018/5/25,臺南市,安平區,億載里,住宅,50,8,0,20,20,0,8,8,16,3,40,8,22.9902803,120.1603737
2018/5/25,臺南市,安平區,平通里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,22.9938422,120.1690334
2018/5/25,臺南市,安平區,西門里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,23.0022304,120.1546002
2018/5/25,臺南市,安平區,金城里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,22.9953785,120.1488264
2018/5/21,臺南市,仁德區,仁義里,住宅,50,5,1,34,35,0,11,11,22,4,31,7,22.9695788,120.2656955
2018/5/21,臺南市,仁德區,上崙里,住宅,50,5,1,23,24,0,7,7,14,3,29,7,22.9385802,120.2599266
2018/5/22,臺南市,仁德區,大甲里,住宅,50,2,1,20,21,0,4,4,8,2,19,5,22.9225952,120.2079953
2018/5/22,臺南市,仁德區,二行里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,22.9212251,120.2209801
2018/5/23,臺南市,仁德區,仁義里,住宅,50,1,2,22,24,0,2,2,4,1,8,3,22.9695788,120.2656955
2018/5/23,臺南市,仁德區,太子里,住宅,50,2,1,8,9,0,2,2,4,1,22,6,22.9912207,120.2584844
2018/5/24,臺南市,仁德區,保安里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,22.9231415,120.2310784
2018/5/24,臺南市,仁德區,成功里,住宅,50,2,3,3,6,0,2,2,4,1,33,8,22.9404559,120.225308
2018/5/24,臺南市,仁德區,太子里,住宅,50,1,4,9,13,0,1,1,2,1,8,3,22.9912207,120.2584844
2018/5/24,臺南市,仁德區,一甲里,住宅,50,2,0,6,6,0,2,2,4,1,33,8,22.9771958,120.2613689
2018/5/25,臺南市,仁德區,中洲里,住宅,50,1,2,9,11,0,1,1,2,1,9,3,22.9063718,120.2599266
2018/5/25,臺南市,仁德區,仁德里,住宅,50,1,1,10,11,0,2,2,4,1,18,5,22.9657583,120.2455033
2018/5/25,臺南市,仁德區,新田里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,22.9546843,120.2599266
2018/5/25,臺南市,仁德區,中生里,住宅,50,2,0,9,9,0,2,2,4,1,22,6,22.9099912,120.2426185
2018/5/21,臺南市,關廟區,新埔里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,22.9733975,120.330578
2018/5/21,臺南市,永康區,鹽洲里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.041356,120.2368389
2018/5/21,臺南市,永康區,王行里,住宅,51,2,0,20,20,0,2,2,4,1,10,4,23.042301,120.2772325
2018/5/21,臺南市,永康區,甲頂里,住宅,50,1,3,21,24,0,1,1,2,1,4,2,23.0217702,120.2152092
2018/5/21,臺南市,永康區,鹽洲里,住宅,50,1,1,16,17,0,1,1,2,1,6,3,23.041356,120.2368389
2018/5/21,臺南市,永康區,新樹里,住宅,50,1,6,16,22,0,2,2,4,1,9,3,23.0278443,120.2757905
2018/5/22,臺南市,永康區,三民里,住宅,76,3,0,47,47,0,3,3,4,1,6,3,23.0537318,120.2483881
2018/5/22,臺南市,永康區,復興里,其他,60,10,5,21,26,1,9,10,17,3,38,8,22.9969297,120.2440609
2018/5/23,臺南市,永康區,正強里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,23.0294884,120.251994
2018/5/23,臺南市,永康區,復國里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,23.0059794,120.2473063
2018/5/24,臺南市,永康區,光復里,住宅,50,0,5,16,21,0,0,0,0,0,0,0,22.9998739,120.2444215
2018/5/24,臺南市,永康區,大橋里,住宅,50,1,5,6,11,1,0,1,2,1,9,3,23.0187454,120.2296358
2018/5/24,臺南市,永康區,中興里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,23.0061926,120.2382911
2018/5/24,臺南市,永康區,西橋里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,23.0134614,120.2260293
2018/5/25,臺南市,永康區,南灣里,住宅,50,1,5,23,28,0,1,1,2,1,4,2,22.9986674,120.2613689
2018/5/25,臺南市,永康區,大橋里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,23.0187454,120.2296358
2018/5/25,臺南市,永康區,復華里,住宅,50,1,3,6,9,0,1,1,2,1,11,4,23.0103511,120.2440609
2018/5/25,臺南市,永康區,復國里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.0059794,120.2473063
2018/5/25,臺南市,永康區,龍潭里,住宅,50,2,1,7,8,0,2,2,4,1,25,6,23.0286236,120.2656955
2018/5/25,臺南市,永康區,西勢里,住宅,50,1,6,12,18,1,1,2,4,1,11,4,23.0154649,120.2772325
2018/5/25,臺南市,永康區,二王里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,23.0177985,120.2469457
2018/5/25,臺南市,永康區,東橋里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,23.0243778,120.241176
2018/5/21,臺南市,新化區,北勢里,地區,50,0,1,2,3,0,0,0,0,0,0,0,23.0506082,120.2887685
2018/5/24,臺南市,善化區,文正里,住宅,51,0,0,8,8,0,0,0,0,0,0,0,23.1345789,120.2786746
2018/5/24,臺南市,善化區,東昌里,住宅,51,0,0,10,10,0,0,0,0,0,0,0,23.1547738,120.3291365
2018/5/24,臺南市,新市區,永就里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.0629917,120.2940542
2018/5/20,臺南市,安定區,南安里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,23.1052556,120.2267506
