日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/5/7,臺南市,東　區,崇德里,住宅,75,0,8,9,17,0,0,0,0,0,0,0,22.9745344,120.2260293
2018/5/7,臺南市,東　區,大同里,住宅,75,1,2,12,14,0,1,1,1,1,7,3,22.9839645,120.2130451
2018/5/8,臺南市,東　區,東聖里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,22.9861443,120.2346848
2018/5/8,臺南市,東　區,龍山里,住宅,53,0,3,14,17,0,0,0,0,0,0,0,22.9834946,120.2217014
2018/5/8,臺南市,東　區,大福里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,22.9739636,120.2159306
2018/5/8,臺南市,東　區,自強里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,22.9824198,120.2332423
2018/5/9,臺南市,東　區,裕聖里,住宅,50,2,4,36,40,2,1,3,6,2,8,3,22.9802195,120.2469457
2018/5/9,臺南市,東　區,大學里,住宅,52,1,4,22,26,0,1,1,2,1,4,2,22.9963981,120.2209801
2018/5/9,臺南市,東　區,小東里,住宅,51,0,0,14,14,0,0,0,0,0,0,0,22.9970514,120.227472
2018/5/9,臺南市,東　區,關聖里,住宅,51,0,0,6,6,0,0,0,0,0,0,0,22.985975,120.2418972
2018/5/10,臺南市,東　區,東門里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,22.9890322,120.2144878
2018/5/10,臺南市,東　區,忠孝里,住宅,50,1,2,25,27,0,1,1,2,1,4,2,22.9773869,120.218816
2018/5/10,臺南市,東　區,崇善里,住宅,75,1,2,28,30,1,0,1,1,1,3,2,22.9736282,120.2303571
2018/5/10,臺南市,東　區,和平里,住宅,50,0,4,16,20,0,0,0,0,0,0,0,22.9745842,120.2354061
2018/5/11,臺南市,東　區,泉南里,住宅,75,2,3,28,31,0,2,2,3,1,6,3,22.9847029,120.2159306
2018/5/11,臺南市,東　區,南聖里,住宅,50,0,4,21,25,0,0,0,0,0,0,0,22.9890944,120.2462245
2018/5/11,臺南市,東　區,東安里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,22.9872616,120.2213407
2018/5/11,臺南市,東　區,德光里,住宅,75,0,6,22,28,0,0,0,0,0,0,0,22.981112,120.2202587
2018/5/11,臺南市,東　區,文聖里,住宅,51,0,3,17,20,0,0,0,0,0,0,0,22.9840282,120.2447821
2018/5/7,臺南市,南　區,大成里,住宅,50,0,10,8,18,0,0,0,0,0,0,0,22.9802712,120.1986166
2018/5/7,臺南市,南　區,再興里,住宅,50,0,7,5,12,0,0,0,0,0,0,0,22.9801358,120.1928448
2018/5/7,臺南市,南　區,省躬里,住宅,50,0,15,13,28,0,0,0,0,0,0,0,22.9338276,120.1863512
2018/5/7,臺南市,南　區,新昌里,住宅,50,0,11,7,18,0,0,0,0,0,0,0,22.9835601,120.1957308
2018/5/8,臺南市,南　區,喜北里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,22.9490628,120.1776926
2018/5/8,臺南市,南　區,廣州里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,22.9841637,120.1928448
2018/5/8,臺南市,南　區,鯤鯓里,住宅,50,2,14,23,37,0,2,2,4,1,5,2,22.9566809,120.1733631
2018/5/8,臺南市,南　區,郡南里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,22.964243,120.1950093
2018/5/10,臺南市,南　區,明興里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,22.9629831,120.1914018
2018/5/10,臺南市,南　區,文華里,住宅,50,0,8,10,18,0,0,0,0,0,0,0,22.98611,120.1899588
2018/5/11,臺南市,南　區,金華里,住宅,50,1,4,6,10,0,1,1,2,1,10,4,22.9796984,120.1885158
2018/5/11,臺南市,南　區,松安里,住宅,50,2,8,19,27,0,2,2,4,1,7,3,22.9248924,120.1776926
2018/5/11,臺南市,南　區,興農里,住宅,50,1,6,14,20,0,1,1,2,1,5,2,22.9299372,120.1921233
2018/5/11,臺南市,南　區,田寮里,住宅,50,0,8,4,12,0,0,0,0,0,0,0,22.976847,120.1957308
2018/5/7,臺南市,北　區,大和里,住宅,54,0,7,7,14,0,0,0,0,0,0,0,23.0153463,120.1914018
2018/5/7,臺南市,北　區,和順里,住宅,50,0,10,3,13,0,0,0,0,0,0,0,23.0051759,120.2015025
2018/5/7,臺南市,北　區,興北里,住宅,50,2,5,4,9,1,1,2,4,1,22,6,23.0057457,120.2116023
2018/5/7,臺南市,北　區,大道里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,23.0099486,120.2155699
2018/5/8,臺南市,北　區,三德里,住宅,50,0,8,10,18,0,0,0,0,0,0,0,23.000133,120.2047489
2018/5/8,臺南市,北　區,長榮里,住宅,50,0,2,9,11,0,1,1,2,1,9,3,23.0091928,120.2191767
2018/5/8,臺南市,北　區,光武里,住宅,50,1,10,15,25,1,0,1,2,1,4,2,23.0124822,120.2162913
2018/5/8,臺南市,北　區,國興里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,23.0094345,120.2260293
2018/5/9,臺南市,北　區,勝安里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,23.0074816,120.217734
2018/5/9,臺南市,北　區,正風里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,23.0154694,120.2148485
2018/5/9,臺南市,北　區,成功里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,23.0202949,120.2094381
2018/5/9,臺南市,北　區,成德里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,23.0134491,120.2036668
2018/5/10,臺南市,北　區,力行里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,23.0084185,120.2292752
2018/5/10,臺南市,北　區,華興里,地區,50,2,1,9,10,1,1,2,4,1,20,5,23.0073122,120.2249474
2018/5/10,臺南市,北　區,大港里,住宅,75,0,16,12,28,0,0,0,0,0,0,0,23.0104452,120.1827435
2018/5/10,臺南市,北　區,玉皇里,住宅,51,0,3,7,10,0,0,0,0,0,0,0,22.9996798,120.2069132
2018/5/11,臺南市,北　區,東興里,住宅,50,1,6,22,28,1,0,1,2,1,4,2,23.0013807,120.2260293
2018/5/11,臺南市,北　區,永祥里,住宅,50,0,7,4,11,0,0,0,0,0,0,0,23.0160134,120.2202587
2018/5/11,臺南市,北　區,大豐里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,23.0078107,120.1921233
2018/5/11,臺南市,北　區,裕民里,住宅,50,0,8,27,35,0,0,0,0,0,0,0,23.0026166,120.1960915
2018/5/6,臺南市,中西區,西賢里,住宅,71,0,0,6,6,0,0,0,0,0,0,0,23.0039814,120.1719199
2018/5/7,臺南市,中西區,元安里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,22.9885194,120.1960915
