日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/9/3,臺南市,東　區,大智里,住宅,75,2,6,29,35,0,2,2,3,1,6,3,22.962286,120.2332423
2018/9/3,臺南市,東　區,大德里,住宅,52,1,1,11,12,0,2,2,4,1,17,5,22.9778817,120.2148485
2018/9/3,臺南市,東　區,崇信里,住宅,75,2,4,14,18,0,2,2,3,1,11,4,22.9809439,120.227472
2018/9/4,臺南市,東　區,裕聖里,住宅,50,4,0,12,12,0,4,4,8,2,33,8,22.9802195,120.2469457
2018/9/4,臺南市,東　區,德高里,住宅,50,3,0,75,75,0,4,4,8,2,5,2,22.9665308,120.2354061
2018/9/4,臺南市,東　區,崇文里,住宅,50,1,1,5,6,0,1,1,2,1,17,5,22.9677389,120.2296358
2018/9/4,臺南市,東　區,富強里,住宅,50,1,2,12,14,0,1,1,2,1,7,3,22.9867487,120.2317997
2018/9/5,臺南市,東　區,南聖里,住宅,51,7,0,11,11,0,7,7,14,3,64,9,22.9890944,120.2462245
2018/9/5,臺南市,東　區,文聖里,住宅,52,4,0,25,25,0,4,4,8,2,16,5,22.9840282,120.2447821
2018/9/5,臺南市,東　區,復興里,住宅,51,0,1,9,10,0,0,0,0,0,0,0,22.982061,120.238356
2018/9/5,臺南市,東　區,大學里,住宅,294,1,12,2,14,4,0,4,1,1,29,7,22.9963981,120.2209801
2018/9/5,臺南市,東　區,圍下里,住宅,25,3,0,11,11,0,3,3,12,3,27,6,22.9919771,120.2148485
2018/9/5,臺南市,東　區,仁和里,住宅,50,3,1,27,28,0,5,5,10,3,18,5,22.9701464,120.2357667
2018/9/6,臺南市,東　區,大學里,住宅,96,6,4,21,25,1,5,6,6,2,24,6,22.9963981,120.2209801
2018/9/7,臺南市,東　區,大學里,住宅,50,0,4,30,34,0,0,0,0,0,0,0,22.9963981,120.2209801
