日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/9/5,臺南市,東　區,大同里,住宅,50,0,1 ,7 ,8 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2130451,22.9839645
2019/9/6,臺南市,東　區,大同里,住宅,75,0,2,1,3,0,0,0,0,0,0,0,120.2130451,22.9839645
2019/9/4,臺南市,東　區,大智里,住宅,51,0,0 ,11 ,11 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2332423,22.962286
2019/9/1,臺南市,東　區,大學里,住宅,50,1,0 ,12 ,12 ,0 ,2 ,2 ,4 ,1,17 ,5,120.2209801,22.9963981
2019/9/2,臺南市,東　區,大學里,學校,50,1,16 ,0 ,16 ,1 ,0 ,1 ,2 ,1,6 ,3,120.2209801,22.9963981
2019/9/2,臺南市,東　區,中西里,學校,50,1,1 ,13 ,14 ,0 ,2 ,2 ,4 ,1,14 ,4,120.2202587,22.9905086
2019/9/2,臺南市,東　區,中西里,學校,50,1,4,4,8,0,1,1,2,1,13,4,120.2202587,22.9905086
2019/9/7,臺南市,東　區,仁和里,住宅,50,2,0,8,8,0,2,2,4,1,25,6,120.2357667,22.9701464
2019/9/2,臺南市,東　區,成大里,學校,50,1,2,8,10,0,1,1,2,1,10,4,120.2152092,22.9976069
2019/9/6,臺南市,東　區,成大里,住宅,54,0,6,4,10,0,0,0,0,0,0,0,120.2152092,22.9976069
2019/9/3,臺南市,東　區,忠孝里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,120.218816,22.9773869
2019/9/2,臺南市,東　區,東光里,學校,50,0,3,5,8,0,0,0,0,0,0,0,120.2303571,22.99242
2019/9/2,臺南市,東　區,東門里,住宅,50,1,3,15,18,0,2,2,4,1,11,4,120.2144878,22.9890322
2019/9/3,臺南市,東　區,東門里,住宅,50,1,21,7,28,3,0,3,6,2,11,4,120.2144878,22.9890322
2019/9/4,臺南市,東　區,東門里,住宅,50,0,3,18,21,0,0,0,0,0,0,0,120.2144878,22.9890322
2019/9/5,臺南市,東　區,東門里,住宅,51,0,0,3,3,0,0,0,0,0,0,0,120.2144878,22.9890322
2019/9/6,臺南市,東　區,東門里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2144878,22.9890322
2019/9/2,臺南市,東　區,後甲里,學校,50,0,0,6,6,0,0,0,0,0,0,0,120.2382911,22.9927707
2019/9/5,臺南市,東　區,泉南里,住宅,51,1,1,7,8,0,1,1,2,1,13,4,120.2159306,22.9847029
2019/9/6,臺南市,東　區,泉南里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.2159306,22.9847029
2019/9/7,臺南市,東　區,崇成里,住宅,52,1,2,8,10,0,1,1,2,1,10,4,120.2289146,22.9712457
2019/9/5,臺南市,東　區,崇明里,學校,52,0,14,6,20,0,0,0,0,0,0,0,120.2195374,22.9685104
2019/9/2,臺南市,東　區,崇學里,學校,50,0,0,1,1,0,0,0,0,0,0,0,120.2231441,22.9778231
2019/9/6,臺南市,東　區,崇學里,住宅,50,2,2,21,23,0,3,3,6,2,13,4,120.2231441,22.9778231
2019/9/3,臺南市,東　區,圍下里,住宅,19,0,4,0,4,0,0,0,0,0,0,0,120.2148485,22.9919771
2019/9/5,臺南市,東　區,圍下里,住宅,50,1,2,21,23,0,1,1,2,1,4,2,120.2148485,22.9919771
2019/9/5,臺南市,東　區,圍下里,學校,50,0,1,4,5,0,0,0,0,0,0,0,120.2148485,22.9919771
2019/9/6,臺南市,東　區,圍下里,住宅,51,1,4,6,10,0,1,1,2,1,10,4,120.2148485,22.9919771
2019/9/5,臺南市,東　區,復興里,學校,50,1,5,7,12,0,2,2,4,1,17,5,120.2375698,22.9815131
2019/9/5,臺南市,東　區,裕聖里,住宅,50,4,1,25,26,0,4,4,8,2,15,5,120.2461117,22.9819841
2019/9/2,臺南市,東　區,路東里,住宅,51,1,1,7,8,1,0,1,2,1,13,4,120.2134058,22.9801973
2019/9/5,臺南市,東　區,德光里,學校,50,0,1,8,9,0,0,0,0,0,0,0,120.2202587,22.981112
2019/9/2,臺南市,東　區,龍山里,學校,50,0,0,3,3,0,0,0,0,0,0,0,120.2217014,22.9834946
2019/9/2,臺南市,南　區,大成里,住宅,50,1,4,6,10,0,1,1,2,1,10,4,120.1986166,22.9802712
2019/9/5,臺南市,南　區,大林里,住宅,50,0,4,11,15,0,0,0,0,0,0,0,120.2058311,22.9733919
2019/9/6,臺南市,南　區,大恩里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,120.2079953,22.9548154
