日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/10/2,台南市,東　區,富強里,住宅,54,0,5,8,13,0,0,0,0,0,0,0,22.9867487,120.2317997
2017/10/2,台南市,東　區,和平里,住宅,75,0,7,9,16,0,0,0,0,0,0,0,22.9745842,120.2354061
2017/10/2,台南市,東　區,南聖里,住宅,50,2,3,10,13,0,2,2,4,1,15,5,22.9890944,120.2462245
2017/10/2,台南市,東　區,東安里,住宅,50,1,2,10,12,1,0,1,2,1,8,3,22.9872616,120.2213407
2017/10/3,台南市,東　區,文聖里,住宅,50,1,4,13,17,0,1,1,2,1,6,3,22.9840282,120.2447821
2017/10/3,台南市,東　區,忠孝里,住宅,50,2,10,4,14,2,1,3,6,2,21,6,22.9773869,120.218816
2017/10/3,台南市,東　區,東門里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,22.9890322,120.2144878
2017/10/3,台南市,東　區,大同里,住宅,50,1,1,8,9,0,1,1,2,1,11,4,22.9839645,120.2130451
2017/10/5,台南市,東　區,東明里,住宅,75,1,11,9,20,1,0,1,1,1,5,2,22.9916823,120.227472
2017/10/5,台南市,東　區,裕聖里,住宅,75,1,7,14,21,1,0,1,1,1,5,2,22.9802195,120.2469457
2017/10/6,台南市,東　區,德高里,地區,75,1,5,35,40,1,1,2,3,1,5,2,22.9665308,120.2354061
2017/10/6,台南市,東　區,大德里,住宅,50,0,8,3,11,0,0,0,0,0,0,0,22.9778817,120.2148485
2017/10/6,台南市,東　區,中西里,地區,75,1,4,12,16,1,0,1,1,1,6,3,22.9905086,120.2202587
2017/10/6,台南市,東　區,關聖里,住宅,50,2,3,10,13,1,1,2,4,1,15,5,22.985975,120.2418972
2017/10/2,台南市,南　區,文華里,住宅,50,0,4,11,15,0,0,0,0,0,0,0,22.98611,120.1899588
2017/10/2,台南市,南　區,文華里,住宅,52,0,4,15,19,0,0,0,0,0,0,0,22.98611,120.1899588
2017/10/2,台南市,南　區,白雪里,住宅,51,0,4,14,18,0,0,0,0,0,0,0,22.9676143,120.1885158
2017/10/3,台南市,南　區,開南里,住宅,51,0,1,11,12,0,0,0,0,0,0,0,22.9668748,120.1856297
2017/10/3,台南市,南　區,南華里,住宅,50,0,2,15,17,0,0,0,0,0,0,0,22.9622436,120.1885158
2017/10/5,台南市,南　區,國宅里,住宅,50,1,8,6,14,0,1,1,2,1,7,3,22.9759721,120.1870727
2017/10/5,台南市,南　區,田寮里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,22.976847,120.1957308
2017/10/6,台南市,南　區,同安里,住宅,75,2,11,15,26,0,2,2,3,1,8,3,22.9224836,120.1892373
2017/10/6,台南市,南　區,金華里,住宅,75,2,6,18,24,0,2,2,3,1,8,3,22.9796984,120.1885158
2017/10/2,台南市,北　區,永祥里,其他,50,0,4,7,11,0,0,0,0,0,0,0,23.0160134,120.2202587
2017/10/2,台南市,北　區,大仁里,其他,50,1,10,9,19,0,1,1,2,1,5,2,23.0074149,120.2148485
2017/10/2,台南市,北　區,重興里,其他,50,0,3,9,12,0,0,0,0,0,0,0,23.0040653,120.2260293
2017/10/2,台南市,北　區,大山里,其他,50,0,3,9,12,0,0,0,0,0,0,0,23.0090596,120.2134058
2017/10/3,台南市,北　區,力行里,其他,50,0,4,9,13,0,0,0,0,0,0,0,23.0084185,120.2292752
2017/10/3,台南市,北　區,大道里,其他,50,0,4,16,20,0,0,0,0,0,0,0,23.0099486,120.2155699
2017/10/3,台南市,北　區,光武里,其他,50,0,2,5,7,0,0,0,0,0,0,0,23.0124822,120.2162913
2017/10/3,台南市,北　區,延平里,其他,50,0,1,11,12,0,0,0,0,0,0,0,23.0107043,120.211963
2017/10/4,台南市,北　區,長榮里,住宅,50,0,7,20,27,0,0,0,0,0,0,0,23.0091928,120.2191767
2017/10/4,台南市,北　區,大豐里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,23.0078107,120.1921233
2017/10/5,台南市,北　區,文成里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,23.0074248,120.1971737
2017/10/5,台南市,北　區,成功里,住宅,50,2,3,8,11,1,1,2,4,1,18,5,23.0202949,120.2094381
2017/10/5,台南市,北　區,安民里,其他,50,0,3,2,5,0,0,0,0,0,0,0,23.0014504,120.2000596
2017/10/5,台南市,北　區,成德里,其他,50,0,7,13,20,0,0,0,0,0,0,0,23.0134491,120.2036668
2017/10/6,台南市,北　區,和順里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,23.0051759,120.2015025
2017/10/6,台南市,北　區,長德里,住宅,50,0,6,14,20,0,0,0,0,0,0,0,23.002927,120.2058311
2017/10/6,台南市,北　區,五福里,住宅,50,0,10,9,19,0,0,0,0,0,0,0,23.0004351,120.2033061
2017/10/6,台南市,北　區,三德里,住宅,50,0,3,4,7,0,0,0,0,0,0,0,23.000133,120.2047489
2017/10/6,台南市,北　區,玉皇里,住宅,50,1,6,11,17,0,2,2,4,1,12,4,22.9996798,120.2069132
2017/10/6,台南市,北　區,正風里,住宅,50,1,1,9,10,0,1,1,2,1,10,4,23.0154694,120.2148485
2017/10/6,台南市,北　區,六甲里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.0127602,120.2101595
2017/10/6,台南市,北　區,華興里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,23.0073122,120.2249474
2017/10/2,台南市,中西區,永華里,住宅,51,1,4,7,11,0,1,1,2,1,9,3,22.9911465,120.2043882
2017/10/2,台南市,中西區,三合里,住宅,53,0,5,4,9,0,0,0,0,0,0,0,22.9999315,120.1960915
2017/10/3,台南市,中西區,萬昌里,住宅,50,1,1,13,14,0,1,1,2,1,7,3,22.9899384,120.2101595
2017/10/3,台南市,中西區,開山里,住宅,50,1,8,9,17,0,1,1,2,1,6,3,22.9876646,120.2097988
2017/10/5,台南市,中西區,天后里,住宅,50,2,22,10,32,2,1,3,6,2,9,3,22.9975318,120.2011417
2017/10/5,台南市,中西區,青年里,住宅,50,0,10,8,18,0,0,0,0,0,0,0,22.9925143,120.2090774
2017/10/6,台南市,中西區,民權里,住宅,50,0,5,17,22,0,0,0,0,0,0,0,22.9969861,120.1957308
2017/10/6,台南市,中西區,銀同里,住宅,50,0,15,4,19,0,0,0,0,0,0,0,22.9909536,120.2069132
2017/10/6,台南市,中西區,五妃里,住宅,51,0,4,7,11,0,0,0,0,0,0,0,22.984132,120.2058311
2017/10/6,台南市,中西區,協和里,住宅,52,0,2,11,13,0,0,0,0,0,0,0,23.0016179,120.1928448
2017/10/2,台南市,安南區,鹽田里,住宅,50,2,4,11,15,0,2,2,4,1,13,4,23.024592,120.152594
2017/10/2,台南市,安南區,公親里,住宅,50,2,1,19,20,0,2,2,4,1,10,4,23.0764154,120.1978952
2017/10/2,台南市,安南區,長安里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,23.0646352,120.1964522
2017/10/2,台南市,安南區,海南里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,23.0116011,120.1675902
2017/10/3,台南市,安南區,溪墘里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,23.0244424,120.1928448
2017/10/3,台南市,安南區,海佃里,住宅,50,1,9,7,16,0,1,1,2,1,6,3,23.0245267,120.1892373
2017/10/3,台南市,安南區,溪心里,住宅,50,1,7,9,16,0,1,1,2,1,6,3,23.0509441,120.1849082
2017/10/3,台南市,安南區,國安里,住宅,52,0,4,14,18,0,0,0,0,0,0,0,23.0236541,120.1805789
2017/10/5,台南市,安南區,幸福里,住宅,50,0,6,11,17,0,0,0,0,0,0,0,23.0210189,120.1899588
2017/10/5,台南市,安南區,國安里,住宅,50,0,6,0,6,0,0,0,0,0,0,0,23.0236541,120.1805789
2017/10/5,台南市,安南區,溪頂里,住宅,53,0,6,11,17,0,0,0,0,0,0,0,23.0254471,120.2072739
2017/10/5,台南市,安南區,溪東里,住宅,52,0,5,14,19,0,0,0,0,0,0,0,23.0253139,120.2015025
2017/10/6,台南市,安南區,城東里,住宅,50,2,0,32,32,0,2,2,4,1,6,3,23.0661555,120.1315037
