日期,臺南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2018/9/25,臺南市,東　區,大智里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,22.962286,120.2332423
2018/9/25,臺南市,東　區,崇成里,住宅,51,1,7,17,24,0,1,1,2,1,4,2,22.9712457,120.2289146
2018/9/26,臺南市,東　區,小東里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,22.9970514,120.227472
2018/9/26,臺南市,東　區,龍山里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,22.9834946,120.2217014
2018/9/26,臺南市,東　區,大學里,住宅,56,3,21,11,32,0,3,3,5,2,9,3,22.9963981,120.2209801
2018/9/26,臺南市,東　區,大福里,住宅,50,1,8,9,17,2,0,2,4,1,12,4,22.9739636,120.2159306
2018/9/27,臺南市,東　區,小東里,住宅,53,1,15,10,25,1,0,1,2,1,4,2,22.9970514,120.227472
2018/9/27,臺南市,東　區,崇明里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,22.9685104,120.2195374
2018/9/27,臺南市,東　區,大學里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,22.9963981,120.2209801
2018/9/27,臺南市,東　區,崇德里,住宅,52,2,3,18,21,0,2,2,4,1,10,4,22.9745344,120.2260293
2018/9/28,臺南市,東　區,大智里,住宅,78,2,11,39,50,0,8,8,10,3,16,5,22.962286,120.2332423
2018/9/28,臺南市,東　區,南聖里,住宅,50,3,2,10,12,0,3,3,6,2,25,6,22.9890944,120.2462245
2018/9/28,臺南市,東　區,崇善里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,22.9736282,120.2303571
2018/9/28,臺南市,東　區,德高里,住宅,75,3,1,16,17,0,4,4,5,2,24,6,22.9665308,120.2354061
2018/9/25,臺南市,南　區,喜北里,住宅,51,2,6,18,24,0,2,2,4,1,8,3,22.9490628,120.1776926
2018/9/25,臺南市,南　區,明興里,住宅,51,0,9,8,17,0,0,0,0,0,0,0,22.9629831,120.1914018
2018/9/25,臺南市,南　區,省躬里,住宅,50,4,4,34,38,1,3,4,8,2,11,4,22.9338276,120.1863512
2018/9/25,臺南市,南　區,喜東里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,22.9423225,120.1906803
2018/9/26,臺南市,南　區,國宅里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,22.9759721,120.1870727
2018/9/26,臺南市,南　區,光明里,住宅,50,1,9,12,21,0,1,1,2,1,5,2,22.971944,120.1870727
2018/9/26,臺南市,南　區,喜南里,住宅,50,6,5,27,32,0,7,7,14,3,22,6,22.9383204,120.1776926
2018/9/26,臺南市,南　區,大恩里,住宅,51,0,6,14,20,0,0,0,0,0,0,0,22.9548154,120.2079953
2018/9/27,臺南市,南　區,明興里,住宅,50,0,11,6,17,0,0,0,0,0,0,0,22.9629831,120.1914018
2018/9/27,臺南市,南　區,新興里,住宅,50,2,9,9,18,0,2,2,4,1,11,4,22.9799434,120.19537
2018/9/27,臺南市,南　區,白雪里,住宅,50,0,14,13,27,0,0,0,0,0,0,0,22.9676143,120.1885158
2018/9/27,臺南市,南　區,新昌里,住宅,50,1,16,8,24,1,0,1,2,1,4,2,22.9835601,120.1957308
2018/9/28,臺南市,南　區,南都里,住宅,50,2,7,18,25,0,2,2,4,1,8,3,22.9550918,120.1841866
2018/9/28,臺南市,南　區,文南里,住宅,50,1,12,8,20,0,1,1,2,1,5,2,22.9840282,120.1870727
2018/9/28,臺南市,南　區,開南里,住宅,50,2,4,17,21,0,2,2,4,1,10,4,22.9668748,120.1856297
2018/9/28,臺南市,南　區,竹溪里,住宅,50,3,8,12,20,0,3,3,6,2,15,5,22.9779397,120.2065525
2018/9/25,臺南市,北　區,重興里,住宅,50,0,12,11,23,0,0,0,0,0,0,0,23.0040653,120.2260293
2018/9/25,臺南市,北　區,國姓里,住宅,51,0,21,7,28,0,0,0,0,0,0,0,23.0076926,120.2087167
2018/9/25,臺南市,北　區,光武里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.0124822,120.2162913
2018/9/25,臺南市,北　區,開元里,住宅,50,1,3,11,14,0,2,2,4,1,14,4,23.0130263,120.2217014
2018/9/26,臺南市,北　區,六甲里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,23.0127602,120.2101595
2018/9/26,臺南市,北　區,文成里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.0074248,120.1971737
2018/9/26,臺南市,北　區,大仁里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,23.0074149,120.2148485
2018/9/26,臺南市,北　區,興北里,住宅,50,1,6,7,13,1,0,1,2,1,8,3,23.0057457,120.2116023
2018/9/26,臺南市,北　區,永祥里,住宅,50,1,3,3,6,1,0,1,2,1,17,5,23.0160134,120.2202587
2018/9/26,臺南市,北　區,和順里,住宅,52,0,7,0,7,0,0,0,0,0,0,0,23.0051759,120.2015025
2018/9/26,臺南市,北　區,元寶里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,23.0114904,120.224226
2018/9/27,臺南市,北　區,六甲里,住宅,50,0,6,7,13,0,0,0,0,0,0,0,23.0127602,120.2101595
2018/9/27,臺南市,北　區,小康里,住宅,50,0,8,7,15,0,0,0,0,0,0,0,23.0152758,120.2173733
2018/9/27,臺南市,北　區,大豐里,住宅,50,1,3,4,7,0,1,1,2,1,14,4,23.0078107,120.1921233
2018/9/27,臺南市,北　區,長德里,住宅,50,1,6,8,14,0,1,1,2,1,7,3,23.002927,120.2058311
2018/9/28,臺南市,北　區,力行里,住宅,50,1,3,4,7,0,1,1,2,1,14,4,23.0084185,120.2292752
2018/9/28,臺南市,北　區,文元里,住宅,77,0,15,15,30,0,0,0,0,0,0,0,23.0146579,120.1978952
2018/9/28,臺南市,北　區,勝安里,住宅,77,0,5,9,14,0,0,0,0,0,0,0,23.0074816,120.217734
2018/9/28,臺南市,北　區,玉皇里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,22.9996798,120.2069132
2018/9/23,臺南市,中西區,光賢里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,23.0038665,120.1885158
2018/9/25,臺南市,中西區,西湖里,住宅,75,3,11,13,24,0,3,3,4,1,13,4,23.0015666,120.1834651
2018/9/25,臺南市,中西區,郡西里,住宅,75,0,6,17,23,0,0,0,0,0,0,0,22.9889722,120.1939271
2018/9/26,臺南市,中西區,建國里,住宅,75,0,17,19,36,0,0,0,0,0,0,0,22.993395,120.2000596
2018/9/26,臺南市,中西區,萬昌里,住宅,75,3,17,7,24,1,2,3,4,1,13,4,22.9899384,120.2101595
2018/9/27,臺南市,中西區,安海里,住宅,76,1,13,10,23,0,1,1,1,1,4,2,22.9959872,120.1924841
2018/9/27,臺南市,中西區,青年里,住宅,75,3,36,6,42,1,2,3,4,1,7,3,22.9925143,120.2090774
2018/9/28,臺南市,中西區,赤嵌里,住宅,50,1,13,3,16,0,1,1,2,1,6,3,22.9972549,120.2072739
2018/9/28,臺南市,中西區,西賢里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,23.0039814,120.1719199
2018/9/28,臺南市,中西區,三合里,住宅,50,0,6,11,17,0,0,0,0,0,0,0,22.9999315,120.1960915
2018/9/28,臺南市,中西區,進學里,學校,54,0,3,2,5,0,0,0,0,0,0,0,22.9877228,120.2015025
2018/9/28,臺南市,中西區,法華里,住宅,50,0,7,12,19,0,0,0,0,0,0,0,22.9822947,120.2097988
2018/9/28,臺南市,中西區,民主里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,22.9923288,120.1939271
2018/9/25,臺南市,安南區,大安里,住宅,50,4,4,6,10,2,2,4,8,2,40,8,23.0313733,120.1950093
2018/9/25,臺南市,安南區,鳳凰里,住宅,50,1,1,11,12,0,1,1,2,1,8,3,23.0417267,120.2000596
2018/9/25,臺南市,安南區,佃西里,住宅,50,1,6,30,36,0,12,12,24,4,33,8,23.0717267,120.1690334
2018/9/26,臺南市,安南區,國安里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.0236541,120.1805789
2018/9/26,臺南市,安南區,長安里,住宅,50,3,1,9,10,0,3,3,6,2,30,7,23.0646352,120.1964522
