日期,臺南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
2019/4/30,臺南市,東　區,大福里,住宅,51,1,2 ,17 ,19 ,0 ,1 ,1 ,2 ,1,5 ,2,120.2159306,22.9739636
2019/5/2,臺南市,東　區,大德里,住宅,52,0,0,9,9,0,0,0,0,0,0,0,120.2148485,22.9778817
2019/5/2,臺南市,東　區,大學里,住宅,50,0,2 ,1 ,3 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2209801,22.9963981
2019/5/2,臺南市,東　區,中西里,住宅,50,0,0 ,5 ,5 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2202587,22.9905086
2019/4/29,臺南市,東　區,仁和里,住宅,51,0,9 ,6 ,15 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2357667,22.9701464
2019/5/3,臺南市,東　區,仁和里,住宅,64,0,10 ,29 ,39 ,0 ,0 ,0 ,0 ,0,0 ,0,120.2357667,22.9701464
2019/5/1,臺南市,東　區,文聖里,住宅,50,0,0,25,25,0,0,0,0,0,0,0,120.2447821,22.9840282
2019/5/3,臺南市,東　區,自強里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.2332423,22.9824198
2019/4/29,臺南市,東　區,和平里,住宅,51,0,1,3,4,0,0,0,0,0,0,0,120.2354061,22.9745842
2019/5/2,臺南市,東　區,東光里,住宅,57,0,8,28,36,0,0,0,0,0,0,0,120.2303571,22.99242
2019/4/29,臺南市,東　區,東聖里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2346848,22.9861443
2019/5/3,臺南市,東　區,虎尾里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2361273,22.9791309
2019/5/1,臺南市,東　區,後甲里,住宅,52,0,2,18,20,0,0,0,0,0,0,0,120.2382911,22.9927707
2019/5/2,臺南市,東　區,崇成里,住宅,51,1,6,8,14,0,1,1,2,1,7,3,120.2289146,22.9712457
2019/4/29,臺南市,東　區,崇善里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2303571,22.9736282
2019/4/29,臺南市,東　區,崇誨里,住宅,50,0,2,1,3,0,0,0,0,0,0,0,120.2256687,22.989711
2019/5/3,臺南市,東　區,崇學里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2231441,22.9778231
2019/4/30,臺南市,東　區,富強里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.2317997,22.9867487
2019/4/29,臺南市,東　區,富裕里,住宅,50,1,7,1,8,0,1,1,2,1,13,4,120.227472,22.9849708
2019/5/2,臺南市,東　區,裕聖里,住宅,51,2,0,33,33,0,2,2,4,1,6,3,120.2469457,22.9802195
2019/4/29,臺南市,東　區,德高里,住宅,54,0,2,33,35,0,0,0,0,0,0,0,120.2354061,22.9665308
2019/5/3,臺南市,東　區,龍山里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2217014,22.9834946
2019/5/1,臺南市,南　區,大成里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.1986166,22.9802712
2019/5/3,臺南市,南　區,大忠里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,120.2101595,22.9698014
2019/5/3,臺南市,南　區,大恩里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,120.2079953,22.9548154
2019/5/2,臺南市,南　區,文南里,住宅,50,0,10,15,25,0,0,0,0,0,0,0,120.1870727,22.9840282
2019/5/2,臺南市,南　區,文華里,住宅,50,1,2,14,16,0,1,1,2,1,6,3,120.1899588,22.98611
2019/4/29,臺南市,南　區,光明里,住宅,50,0,8,3,11,0,0,0,0,0,0,0,120.1870727,22.971944
2019/5/3,臺南市,南　區,再興里,住宅,50,0,8,11,19,0,0,0,0,0,0,0,120.1928448,22.9801358
2019/4/29,臺南市,南　區,同安里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.1892373,22.9224836
2019/5/2,臺南市,南　區,竹溪里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.2065525,22.9779397
2019/4/30,臺南市,南　區,府南里,住宅,50,0,9,2,11,0,0,0,0,0,0,0,120.1950093,22.9722988
2019/5/2,臺南市,南　區,明亮里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.1928448,22.9693947
2019/4/30,臺南市,南　區,明德里,住宅,50,1,1,12,13,0,1,1,2,1,8,3,120.200781,22.9710918
